Rogan_beta,59,0,HT01,[Laughs] Ya uh huh
Rogan_beta,60,0,ON80,I could use a cup its cold out here
Rogan_beta,61,0,HT01,Mm huh Ill bet Yah theyd let you have me drink a coffee just about like [laughs]
Rogan_beta,62,3,ON80,Well they arent gonna hurt you if you just come on out
Rogan_beta,63,0,HT01,Well Im gonna come out after awhile
Rogan_beta,64,0,ON80,Well why do you wanna wait
Rogan_beta,65,0,HT01,I dont wanna go I dont wanna get locked up I hate them handcuffs
Rogan_beta,66,0,ON80,Well they arent very pretty but you know
Rogan_beta,67,0,HT01,They dont feel very good either
Rogan_beta,68,1,ON80,Well you can get a good lawyer
Rogan_beta,69,0,HT01,Yah with what
Rogan_beta,70,0,ON80,look one up
Rogan_beta,71,0,HT01,With what
Rogan_beta,72,0,ON80,Well dont worry about it you know
Rogan_beta,73,0,HT01,I need a good lawyer
Rogan_beta,74,0,ON80,Hmm
Rogan_beta,75,0,HT01,A whole a whole army of good lawyers couldnt help me [Laughs]
Rogan_beta,76,0,ON80,Well if you the
Rogan_beta,77,0,HT01,When you get caught dead in the act
Rogan_beta,78,3,ON80,Well yah thats kind of rough but if you give up easily its gonna go a lot easier on you
Rogan_beta,79,0,HT01,Mmm huh
Rogan_beta,80,3,ON80,If you ju if you just dont make them wait and you wait and you know makin people worry
Rogan_beta,81,0,HT01,Well just just tell them that there aint nobody gonna bother <HOSTAGE>
Rogan_beta,82,0,ON80,Ok
Rogan_beta,83,0,HT01,I mean shes alright I aint gonna hurt her
Rogan_beta,84,0,ON80,Well
Rogan_beta,85,3,HT01,Aint nobody gonna get hurt unless they storm this son of a gun and then
Rogan_beta,86,0,ON80,Yeh well theyre not gonna do that
Rogan_beta,87,0,HT01,<HT02> is sittin over there playing with the balloons
Rogan_beta,88,0,ON80,[Laugh]
Rogan_beta,89,0,HT01,[Laugh] You nut Shes blowing balloons up and makin em whistle like she had good sense
Rogan_beta,90,0,ON80,Like she had good sense
Rogan_beta,91,0,HT01,Hey
Rogan_beta,92,0,ON80,Hm
Rogan_beta,93,3,HT01,Just just tell them I aint gonna let anybody get hurt unless they rush this bank
Rogan_beta,94,0,ON80,Ok Well they theyre not going to But if you just come on out
Rogan_beta,95,0,HT01,Well Ill come on out when I get ready baby
Rogan_beta,96,1,ON80,Well I know <HT01> but dont be so stuburn this one time Hmm Do it for me
Rogan_beta,97,0,HT01,You talk to [Muffeled] <HT02> said she want talk to you
Rogan_beta,98,0,ON80,Ok Put her on
Rogan_beta,99,0,HT01,Ok
Rogan_beta,100,0,HT02,Hey baby
Rogan_beta,101,0,ON80,Hi
Rogan_beta,102,0,HT02,Whats gon on
Rogan_beta,103,0,ON80,Nothin Im just sittin here lookin out the window
Rogan_beta,104,0,HT02,[Laughs] Are you over at the bar
Rogan_beta,105,0,ON80,Uh Uh
Rogan_beta,106,0,HT02,Where you at
Rogan_beta,107,0,ON80,Im across the street
Rogan_beta,108,0,HT02,Across the street
Rogan_beta,109,0,HT02,What those those dupes tell you full of shit that everythings gonna be alright
Rogan_beta,110,0,ON80,Oh <HT01> said everythings gonna be cool He said hes gonna come out and
Rogan_beta,111,0,HT02,Yeah
Rogan_beta,112,3,ON80,No they didnt tell me know lies and everythings gonna be alright you know Youll make it a whole lot easier on yourself if just you know throw things down and walk out
Rogan_beta,113,0,HT02,Oh honey Couple years that aint gonna do me no good
Rogan_beta,114,1,ON80,Well a couple years isnt gonna be near as bad as you know spending a a lot of time in there
Rogan_beta,115,0,HT02,Oh honey Id much rather do it to it right now And get it over with instead of any time at all
Rogan_beta,116,1,ON80,Hey dont do that you got plenty of life ahead of you and you can
Rogan_beta,117,0,HT02,[Laughs] Oh shitno man you dont straighten this out like that Once you got
Rogan_beta,118,0,ON80,Sure you do
Rogan_beta,119,0,HT02,a record you always got a record
Rogan_beta,120,0,ON80,Well yah
Rogan_beta,121,0,HT02,Yeahbut most people have records that have made a good deal out of their lives
Rogan_beta,122,0,HT02,Oh yeah [Laughs] <ON80> youre a sweet baby honey
Rogan_beta,123,0,ON80,Come on you are
Rogan_beta,124,1,ON80,You want to come out Ok
Rogan_beta,125,0,HT02,No Uh uh Well not for a while anyway When <HT01> decides to come out Ill come out with him Maybe [Laughs]
Rogan_beta,126,1,ON80,Dont be ah you know hurtin yourself or anything Its not gonna do any good
Rogan_beta,127,0,HT02,Oh I know that I know that but walkin out right now cant do me know good either
Rogan_beta,128,1,ON80,It do you a lot more good than sittin in there and waitin and waitin it just makes your chances that much worse
Rogan_beta,129,0,HT02,Honey I been tah shot at a cop ya know They aint they aint
Rogan_beta,130,0,ON80,But you throw down the gun you didnt take a couple a shots it hasnt it musta show something yeah [Laughs] that they had a gun in the back of my head [Laughs] thats why I turned down You know
Rogan_beta,131,0,ON80,Mm hm
Rogan_beta,132,0,HT02,Listen aw you know the trip with the bar to take all of
Rogan_beta,133,0,ON80,Hmm Right You know theres nothing left I mean you know just what was in the till and everything
Rogan_beta,134,0,HT02,Yeah how much is that
Rogan_beta,135,0,ON80,Well I dont know about a hundred dollars left I guess
Rogan_beta,136,0,HT02,Well well probably you know
Rogan_beta,137,0,ON80,Yeah I dont know what
Rogan_beta,138,0,HT02,Give you some money if shes coming back Sunday
Rogan_beta,139,0,ON80,Oh is she
Rogan_beta,140,0,HT02,Yeah So if you can hang tight till Sunday shell take care of ya
Rogan_beta,141,0,ON80,Yeah
Rogan_beta,142,0,HT02,Im sure she will Shes a good lady
Rogan_beta,143,0,ON80,Yeah
Rogan_beta,144,0,HT02,You know so dont worry about that Is everybody freaked out
Rogan_beta,145,0,ON80,Well not really freaked out you know they just it was kind of a surprise you know you guys really came across town
Rogan_beta,146,0,HT02,[Laughs] It was meant to be a surprise
Rogan_beta,147,0,ON80,yeah
Rogan_beta,148,0,HT02,I mean honey if we were if we thought we was gonna get caught we wouldnt of done it
Rogan_beta,149,0,ON80,Right
Rogan_beta,150,0,HT02,You know I mean we didnt think we was gonna get caught before we went ahead
Rogan_beta,151,0,ON80,Yeah Nobody you know nobody would do it if they thought they were gonna get caught
Rogan_beta,152,0,HT02,Right So now that were in it and we knew the possibility you know We knew that it was gonna be a possibility gettin caught so
Rogan_beta,153,0,ON80,What I mean why why was the reasoning of it you know
Rogan_beta,154,0,HT02,Why did we do it
Rogan_beta,155,0,ON80,Yeah
Rogan_beta,156,0,HT02,Honey because we didnt have any money and we had to leave town
Rogan_beta,157,0,ON80,Yeah
Rogan_beta,158,0,HT02,I told you you know the other day that we was takin care of it We was planin this
Rogan_beta,159,0,ON80,Mmm
Rogan_beta,160,0,HT02,Is what I was referring to
Rogan_beta,161,0,ON80,You had a rotten plan
Rogan_beta,162,0,HT02,Yeah [Laughs] Shit if wed a been here 15 minutes earlier weda pulled it off You know
Rogan_beta,163,0,ON80,Yeah
Rogan_beta,164,0,HT02,Did they tell you how they got us
Rogan_beta,165,0,ON80,No
Rogan_beta,166,0,HT02,They havent told me either yet
Rogan_beta,167,0,ON80,Mmm I never did find out
Rogan_beta,168,0,HT02,I got a pretty good idea
Rogan_beta,169,0,ON80,Well I dont know Is <HOSTAGE> holdin up Ok is she alright
Rogan_beta,170,0,HT02,Yeah shes fine Shes over here sittin on pillows wish she would have wore pants cause we got her sittin on the floor
Rogan_beta,171,0,ON80,Oh Mmm
Rogan_beta,172,0,HT02,For her own protection you know
Rogan_beta,173,0,ON80,Yeah
Rogan_beta,174,0,HT02,So yeah shes fine Shes drinkin coffee and smokin cigarettes whenever she feels like it yeah <HT01> aint gonna hurt her baby
Rogan_beta,175,1,ON80,Oh I know that I just dont want you guys hurtin any of yourselves you know
Rogan_beta,176,0,HT02,Oh [laughs] dont worry about that
Rogan_beta,177,3,ON80,If you just come on out now it sure gonna make it a lot easier and Ill do everything I can to help you both
Rogan_beta,178,0,HT02,Oh honey there aint nothing you can do
Rogan_beta,179,0,ON80,Well you never can tell
Rogan_beta,180,0,HT02,Whats done it done you know
Rogan_beta,181,1,ON80,Well youll have to you know pay for it but maybe it wont be near as bad if if if you just come out and get it over with you know
Rogan_beta,182,0,HT02,Yeah I can dig that
Rogan_beta,183,1,ON80,Yeah And you know like holding a hostage like that the longer you hold her you know its just makin it that much worse
Rogan_beta,184,0,HT02,Uh huh You want to talk to <HT01> here
Rogan_beta,185,0,ON80,Yeah
Rogan_beta,186,0,HT01,Uh huh
Rogan_beta,187,0,ON80,Hi
Rogan_beta,188,0,HT01,Hi
Rogan_beta,189,3,ON80,You ready
Rogan_beta,190,0,HT01,Ready for what
Rogan_beta,191,3,ON80,You ready to come out
Rogan_beta,192,0,HT01,Mm mm
Rogan_beta,193,3,ON80,You comin
Rogan_beta,194,0,HT01,[Laughs] I aint gon out til I get ready hun
Rogan_beta,195,0,ON80,When you gonna be ready
Rogan_beta,196,0,HT01,I dont know
Rogan_beta,197,0,ON80,You dont know gonna be going
Rogan_beta,198,0,HT01,Maybe in ten I dont know maybe in ten minutes maybe at midnight I dont know
Rogan_beta,199,1,ON80,Aw come on <HT01> Youre just makin youre just hurtin yourself you know
Rogan_beta,200,0,HT01,I know the longer the longer we stay in here the more the more the longer we got to live you know and the more them uh reporters will be up here to to see me if they blow me away without a without a good reason and a you know
Rogan_beta,201,1,ON80,<HT01> their not gonna do that they arent They really wont Their not here to blow you away You done something wrong all they
Rogan_beta,202,0,HT01,[Laughs] Yeah really Messed it up too didnt I
Rogan_beta,203,0,ON80,[Coughs] Yeah you messed it up
Rogan_beta,204,0,HT01,Blowed it
Rogan_beta,205,3,ON80,Blew it You know the longer you hold that hostage the more trouble youre gettin into why dont you just come on out
Rogan_beta,206,0,HT01,I will when I get ready babe Nice cold
Rogan_beta,207,0,ON80,Hmm
Rogan_beta,208,0,HT01,Nice cold
Rogan_beta,209,3,ON80,Its gettin worse Standin out here in the cold why dont you come out so I can go inside and I wont catch a cold
Rogan_beta,210,0,HT01,[Sighs] Go have a cup of coffee
Rogan_beta,211,0,ON80,I did It didnt help [Laughs]
Rogan_beta,212,0,HT01,[Laughs]
Rogan_beta,213,0,ON80,Bring me a cup of your coffee
Rogan_beta,214,0,HT01,Uh uh [Laughs]
Rogan_beta,215,0,ON80,[Coughs]
Rogan_beta,216,0,HT01,Mmm well
Rogan_beta,217,3,ON80,I told <HT02> Ill do everything I can for both of you If you just
Rogan_beta,218,0,HT01,Aw hun there aint nothin you can do There aint nothin nobody can do
Rogan_beta,219,0,ON80,Listen every little bit helps you know
Rogan_beta,220,0,HT01,Its just one of them things you know you played the game you got to pay the fiddler every once in a while
Rogan_beta,221,1,ON80,Yeah but that fiddler isnt gonna cost so much if you walk out easy
Rogan_beta,222,0,HT01,Humph Humph Dead meat
Rogan_beta,223,1,ON80,come on <HT01> youre just making it worst on yourself
Rogan_beta,224,0,HT01,Ive been been down Ive been been down this road before babe
Rogan_beta,225,0,ON80,What road
Rogan_beta,226,0,HT01,This one right here
Rogan_beta,227,0,ON80,You robbed a bank before
Rogan_beta,228,0,HT01,[Laughs]
Rogan_beta,229,0,ON80,[Laughs] Well you didnt get caught [Laughs]
Rogan_beta,230,0,HT01,No but I did this time
Rogan_beta,231,0,ON80,Yeah you did this time
Rogan_beta,232,0,HT01,Why have they got hmm Bad situation
Rogan_beta,233,3,ON80,Yeah <HT01> but listen come on out and Ill help you honest to God I will
Rogan_beta,234,0,HT01,Aw baby there aint nothin you can do to help
Rogan_beta,235,0,ON80,<HT01> there is
Rogan_beta,236,0,HT01,Grr Ill come out when I get ready just dont sweat it ok
Rogan_beta,237,0,ON80,Ok Im just worried about ya
Rogan_beta,238,0,HT01,Oh dont worry Ill be alright
Rogan_beta,239,0,ON80,Ok theres a man here that wants to talk to you
Rogan_beta,240,0,PN60,Hey <HT01>
Rogan_beta,241,0,HT01,Yeah
Rogan_beta,242,1,PN60,Hey listen you know the will get you lawyers You dont even have to worry about springing for that Well get you
Rogan_beta,243,0,HT01,Yeah I know all about them court appointed lawyers that last one I had sold me down the river for ten years
Rogan_beta,244,0,PN60,Now <HT01> wait Now let me tell you these they had a public defenders office in Phoenix and a
Rogan_beta,245,0,HT01,Yeah but I aint gon to
Rogan_beta,246,0,PN60,[Muffled]
Rogan_beta,247,0,HT01,I aint gon to Im gon to Prescott
Rogan_beta,248,0,PN60,No you go well if you get charged federally you go to Phoenix Because the courts in Phoenix if you got charged federally
Rogan_beta,249,0,HT01,Yeah if
Rogan_beta,250,0,PN60,Yeah
Rogan_beta,251,0,HT01,If I
Rogan_beta,252,0,PN60,What do you want What kind of guarantees do you want I mean Id like to get this thing over with They got to get me back to Preston
Rogan_beta,253,0,HT01,If I get anything I want its got to be federal
Rogan_beta,254,0,PN60,You want to be charged federally
Rogan_beta,255,0,HT01,Your god damn right
Rogan_beta,256,0,PN60,Alright
Rogan_beta,257,0,HT01,Well get a United States attorney to charge you federally
Rogan_beta,258,0,PN60,Ill tell you what will happen Ill come out
Rogan_beta,259,0,HT01,You have him call me
Rogan_beta,260,0,PN60,Have him call you
Rogan_beta,261,0,HT01,Yeah
Rogan_beta,262,0,PN60,I know I just spoke to the him I work for him
Rogan_beta,263,3,HT01,Well you have him call me and guarantee it
Rogan_beta,264,0,PN60,Well Ill guarantee it Hows that
Rogan_beta,265,0,HT01,I want
Rogan_beta,266,1,PN60,I havent lied to you yet have I I said let the two officers go and let that girl go And you know I couldve kept them
Rogan_beta,267,0,HT01,I know that
Rogan_beta,268,1,PN60,Alright so havent lied to you
Rogan_beta,269,3,HT01,I you have him call me
Rogan_beta,270,1,PN60,I havent lied to you at any point throughout this You know what time it is its 1230
Rogan_beta,271,0,HT01,Yeah I know it
Rogan_beta,272,0,PN60,And its on a Friday
Rogan_beta,273,0,HT01,I know it
Rogan_beta,274,7,PN60,Ah we my boss it standing right here and ah
Rogan_beta,275,3,HT01,Have him call me at a <NUM_1>
Rogan_beta,276,1,PN60,You listen Ill tell you you dont have to worry about it because when you give up Ill arrest you and thats a federal charge right there So youre charged federally by the fact that Ill arrest you And then whatll happen is ah the U S Attorney will prosecute you thats no problem If thats what you want
Rogan_beta,277,3,HT01,Well you have him call me and Ill
Rogan_beta,278,0,PN60,Have him call you
Rogan_beta,279,0,HT01,Yeah
Rogan_beta,280,0,PN60,God
Rogan_beta,281,0,HT01,<NUM_1> well leave this line open
Rogan_beta,282,0,PN60,<NUM_1>
Rogan_beta,283,0,HT01,Uh huh Ok
Rogan_beta,284,1,PN60,Well hell I dont know whether I can arrange that but hes down there in Phoenix um just a minute Hey listen Im tellin you you dont have to worry this you dont have to worry about this You you can well charge you federally I guarantee it Well charge you for attempted bank robbery Robbn the bank You dont know how hard it is to find those guys down there Im not given you a line of bullshit or anything else Im telln you straight That you
Rogan_beta,285,0,HT01,What are we gonna do we gonna go from here to Phoenix Or what
Rogan_beta,286,3,PN60,Um ya you could go from here to Phoenix we got a bunch of cars right here if you want Come out give up we got a bunch of FBI agents here that came up from Phoenix and out of Prescott And ah if you want to go to Phoenix theyll take you to Phoenix And the way we can do this is ah you could open that door in that bank and throw that gun out And then ah if you want me to walk over there I will and if you dont wanna all you have to do is put your hands you know up and no one will shoot you therell be no problem The federal government will get you an attorney you know you dont have to
Rogan_beta,287,0,HT01,What about all them turkeys standing out there them civilians with all them shotguns and shit
Rogan_beta,288,0,PN60,Well clean them all out You want em cleaned out right now
Rogan_beta,289,0,HT01,Well Im not gonna come out right now Im gonna set here
Rogan_beta,290,1,PN60,You the sooner you get this thing over with the better its gonna to be for you
Rogan_beta,291,0,HT01,Well I know that but Im not ready yet [Laughs]
Rogan_beta,292,0,PN60,Well youre never gonna be ready
Rogan_beta,293,0,HT01,Oh yeah
Rogan_beta,294,0,PN60,Oh no youre not
Rogan_beta,295,0,HT01,Ill get myself worked up to it in a little bit
Rogan_beta,296,4,PN60,Well you been telln me that for about three or four hours now
Rogan_beta,297,0,HT01,Well
Rogan_beta,298,1,PN60,And ah a mean I know its a tough thing to do
Rogan_beta,299,0,HT01,Yeah
Rogan_beta,300,0,PN60,But tah
Rogan_beta,301,0,HT01,You know I really dont even want to come out you know
Rogan_beta,302,0,PN60,Yeah well I know that but Im gonna have to
Rogan_beta,303,5,PN60,If I was you I wouldnt want to come out either
Rogan_beta,304,0,HT01,Humph Just give me a little time and well get out of here
Rogan_beta,305,3,PN60,Well I think we ought to do it now You throw your gun out theres no ones gonna rush you Ill walk over there if you want
Rogan_beta,306,0,HT01,Ah well well get it take care of it in a little bit
Rogan_beta,307,0,PN60,Well
Rogan_beta,308,0,HT01,Me and <HT02> aint got all our shit straight yet
Rogan_beta,309,0,PN60,Why what are you talkn about
Rogan_beta,310,0,HT01,Ah were just talkn She still she want me to blow her up
Rogan_beta,311,5,PN60,Well youre not gonna do that you got more sense than that dont ya
Rogan_beta,312,0,HT01,I dont know
Rogan_beta,313,5,PN60,Hell ya you got more sense than that You dont want to shoot her What do you want to shoot her for
Rogan_beta,314,0,HT01,Cause she wants me to
Rogan_beta,315,0,PN60,Shes a 22 year old girl
Rogan_beta,316,0,HT01,Yeah but dont want to go to the joint for the lesbians
Rogan_beta,317,0,PN60,Well I doubt very much
Rogan_beta,318,0,HT01,I dont baby Ive been there She has too
Rogan_beta,319,0,PN60,Yeah
Rogan_beta,320,0,HT01,And I mean you know
Rogan_beta,321,0,PN60,Well federal prisons you know we got
Rogan_beta,322,0,HT01,They still got they still got fags in there
Rogan_beta,323,3,PN60,Well yeah yeah they got their problems and Im not gonna say they dont But tah but ya know ya oughta get yourself all psyched up here and ah throw that gun out and come on out and well get ah well get everybody out of the way And well get everybody off the street there
Rogan_beta,324,0,HT01,Let me get it all straight here pretty quick
Rogan_beta,325,4,PN60,Well thats what you keep telln me but you only got
Rogan_beta,326,0,HT01,Well god dang you dont give me no time now
Rogan_beta,327,0,PN60,Well hell
Rogan_beta,328,0,HT01,everytime I everytime I try to talk the damn telephones ringing off the hook
Rogan_beta,329,0,PN60,What the other phone is
Rogan_beta,330,0,HT01,Yeah that one is
Rogan_beta,331,0,PN60,Well that aint me fault I cant control whos calling you up over there
Rogan_beta,332,0,HT01,Well Ill get everything lined up well Ill give you a hollar
Rogan_beta,333,0,PN60,Yeah well how long do you want me to wait this time
Rogan_beta,334,0,HT01,I dont know Ill tell you what Ill come out before dark ok
Rogan_beta,335,3,PN60,Come out before dark
Rogan_beta,336,0,HT01,Yeah
Rogan_beta,337,0,PN60,Oh so th that gives us the rest of the afternoon huh
Rogan_beta,338,0,HT01,Yeah
Rogan_beta,339,0,PN60,Hmm boy
Rogan_beta,340,0,HT01,Sometime between now and then
Rogan_beta,341,0,PN60,Now and then Well I wish youd do it now
Rogan_beta,342,0,HT01,Well I just cant see don it right now
Rogan_beta,343,0,PN60,Why
Rogan_beta,344,0,HT01,I just cant I just dont want to right now
Rogan_beta,345,1,PN60,Well youre not going to want to when its dark time either
Rogan_beta,346,0,HT01,Oh yeah
Rogan_beta,347,1,PN60,Oh yeah What makes you so I dont think theres gonna be any difference between now and between tonight Its gonna be the same Youre just gonna have to go ok Im gonna do it You know you got caught Youd robbed the bank and got away thatd be one thing but you didnt You got caught in there
Rogan_beta,348,0,HT01,Yeah no shit
Rogan_beta,349,0,PN60,So now its time to to face up
Rogan_beta,350,0,HT01,Uh huh
Rogan_beta,351,1,PN60,So uh I want you to do it right now I know you dont want to but youre not going to want to anymore tonight than you do right now
Rogan_beta,352,0,HT01,No I will
Rogan_beta,353,0,PN60,Huh
Rogan_beta,354,0,HT01,I will as soon as I get ready Ill come out And aint nobody gonna get hurt
Rogan_beta,355,1,PN60,No ones gonna get hurt get you an attorney we charge you federally we can tell you all of these things if you just do it
Rogan_beta,356,0,HT01,Ill do it
Rogan_beta,357,0,PN60,But if you dont well you know christ this could go on this could go on for weeks
Rogan_beta,358,0,HT01,No it cant well get hungry fore then
Rogan_beta,359,0,PN60,Thats right
Rogan_beta,360,0,HT01,[Laughs]
Rogan_beta,361,0,PN60,So ah just hang in there and
Rogan_beta,362,0,HT01,I aint in no hurry
Rogan_beta,363,1,PN60,Well I think that were just in a hurry Hey you know theres a guy named <ON81> here You know him
Rogan_beta,364,0,HT01,Yeah I know <ON81>
Rogan_beta,365,0,PN60,You want to talk to him for awhile or you wanna talk to <HT02>
Rogan_beta,366,0,HT01,Huh
Rogan_beta,367,0,PN60,You want to talk to <ON81>
Rogan_beta,368,0,HT01,Ya
Rogan_beta,369,5,PN60,Hes pretty concerned about you
Rogan_beta,370,0,HT01,Yeah Ill talk to him
Rogan_beta,371,0,PN60,Ok
Rogan_beta,372,0,ON81,<HT01>
Rogan_beta,373,0,HT01,Ya
Rogan_beta,374,0,ON81,Hey little brother
Rogan_beta,375,0,HT01,Huhh [Laughs] Got kinda sticky didnt it
Rogan_beta,376,0,ON81,Ya buta uh hey
Rogan_beta,377,0,HT01,Huh
Rogan_beta,378,0,ON81,Ah wantchada do me a favor
Rogan_beta,379,0,HT01,Whats that
Rogan_beta,380,3,ON81,Stop all this nonsense hey
Rogan_beta,381,0,HT01,Huh
Rogan_beta,382,1,ON81,listen the mans telln you the truth If you wait nobody get hurt you wont get wasted nobody get hurt do a little time and uh hell Ill even go with ya Hows that
Rogan_beta,383,0,HT01,Go with me where [Laughs] To the joint [Laughs]
Rogan_beta,384,3,ON81,No I wouldnt go there in a second but tah Ill walk over if the gentlemen will let me and then you throw the gun out throw the gun out and a ah
Rogan_beta,385,0,HT01,Oh I will when I get
Rogan_beta,386,5,ON81,Hey hey this is this is a bunch of nonsense <HT01> you got better sense than that This is
Rogan_beta,387,0,HT01,Well than you know but tah I aint comen down A fellas got to do what he thinks best to get out
Rogan_beta,388,3,ON81,No but tah hey youre just maken matters worse If you come on out now it just gonna be a whole heck of a lot easier Really You know and ah you dont wanna hurt <HOSTAGE> either
Rogan_beta,389,0,HT01,Oh I aint gonna hurt her they know about
Rogan_beta,390,0,ON81,But tah why dont you just come on out
Rogan_beta,391,0,HT01,Fixed myself up real good here but I I aint gonna hurt nobody
Rogan_beta,392,0,ON81,What hey hey now look little brother now youre the one that done it you know
Rogan_beta,393,0,HT01,Oh yeah I aint well hell I know that man
Rogan_beta,394,0,ON81,Youre gonna have to pay for it yourself but tah
Rogan_beta,395,0,HT01,Yeah Im gonna pay for it
Rogan_beta,396,3,ON81,Well look just throw the gun out here uh uh
Rogan_beta,397,0,HT01,Well Ill let them come in here and get me here a little bit
Rogan_beta,398,3,ON81,No why dont you just throw it on out <HT01> and and a the man said hed get the people back off the street everything Thats what you ought to do dust yourself <HT01> hell you got better sense than that
Rogan_beta,399,0,HT01,Yeah I got better sense but I aint man I aint I aint decided yet whether I want I want get go anytime I think I might end it down here instead of don it now
Rogan_beta,400,0,ON81,Hey time pass real quickly Real quick
Rogan_beta,401,0,HT01,Yeah I know it does
Rogan_beta,402,0,ON81,[Muffeled]
Rogan_beta,403,0,HT01,I spent three and a half years passn it
Rogan_beta,404,1,ON81,And you wont go to the state you can go federal so its a whole lot better in federal it is than state And a
Rogan_beta,405,0,HT01,I dont know where
Rogan_beta,406,1,ON81,Oh thats thats thats but if you do it now you got a better chance of gettin a shorter time But the more you prolong it the worse its gonna get I mean the worse its gonna get Now listen to me what Im telling you is the truth
Rogan_beta,407,0,HT01,Well I know all that already but I just aint
Rogan_beta,408,3,ON81,now why dont you just break this all up now you been here over four hours And a this young gentleman till tomorrow or night or whatever is just gonna make it that much worse You know thats all
Rogan_beta,409,0,HT01,Yeah I know
Rogan_beta,410,3,ON81,Its gets worse and worse and and worse and minutes pass and it gets that much worse So why dont ya throw that old thing out to ole little brother out here You know I wouldnt ask you if it wasnt right <HT01>
Rogan_beta,411,0,HT01,I will when I get ready
Rogan_beta,412,0,ON81,[Muffled]
Rogan_beta,413,0,HT01,<HT02> wants me <HT02> wants me to blow her away and
Rogan_beta,414,5,ON81,Hey you got better sense
Rogan_beta,415,0,HT01,do that well then I wont
Rogan_beta,416,0,ON81,You dont want do that You gonna do that then you oughta let <HOSTAGE> go [Muffeled]
Rogan_beta,417,0,HT01,Oh I will No I aint gonna let her
Rogan_beta,418,0,ON81,You know
Rogan_beta,419,0,HT01,Yeah I dont know
Rogan_beta,420,3,ON81,Look ah thats just nonsense So why dont ya throw your gun on the ground out here
Rogan_beta,421,0,HT01,Uh uh I will when I get ready
Rogan_beta,422,0,ON81,Hey I want ya be ready now
Rogan_beta,423,0,HT01,I aint
Rogan_beta,424,0,ON81,Its a
Rogan_beta,425,0,HT01,Ill be ready when I get ready you know
Rogan_beta,426,0,ON81,Well yeah but
Rogan_beta,427,0,HT01,Hey man you know look ah them people over there you know they just
