"JIM: We stood up and said listen, you know, we want you to play his whole message. ",1,,,,,,,,I'm working for you,1,0
DAVID: God bless you. ,,,,,,,,,,0,0
"JIM: No editing. We, we really stood firm for you. So I, I hope you realize that. ",1,,,,,,,,I'm working for you,1,0
"DAVID: Oh, God bless you. ",,,,,,,,,,0,0
JIM: But listen. I -- do you have a pencil there? ,,,,,,,,,,0,0
"DAVID: Pencil, Rach. Okay. ",,,,,,,,,,0,0
"JIM: Okay. This is what we want to do. We're -- the people at the network we -- like I say we, we battled them to get the whole message. And, and they, they said they will do it.  And it's an hour. It's a solid hour, David. ",1,,,,,,,,I'm working for you,1,0
DAVID: Uh-huh. ,,,,,,,,,,0,0
"JIM: And that's great. But they have some legal and moral concerns, and they expressed these. And what we want you to do is just add a sentence to it, okay? ",,,,,,,,,,0,0
DAVID: Okay. ,,,,,,,,,,0,0
"JIM: Now we want you to say something like this. Now make a note of this, okay? And it's nothing -- you'll, you'll understand what I mean.  Okay? ",,,1,,,,,,commit to coming out once tape is played,1,1
DAVID: Go ahead. ,,,,,,,,,,0,0
"JIM: This is you, you, you're going to -- we'll tape this for you if, you know, once we, you hear it.  I agree that upon the broadcasting of my tape --  ",,,1,,,,,,commit to coming out once tape is played,1,1
"DAVID:  Oh, you want me to repeat that?  ",,,,,,,,,,0,0
JIM:  Okay.  I agree --  ,,,1,,,,,,commit to coming out once tape is played,1,1
"DAVID:  Yeah, well, go ahead.  Let me hear  it.  ",,,,,,,,,,0,0
JIM: Okay. I agree that upon the broadcasting of my tape -_,,,1,,,,,,commit to coming out once tape is played,1,1
DAVID: Right. ,,,,,,,,,,0,0
JIM: -- I will immediately come out peacefully with all my people. ,,,1,,,,,,commit to coming out once tape is played,1,1
DAVID: Right. That's the agreement we made. ,,,,,,,,,,0,0
JIM: Okay. ,,,1,,,,,,commit to coming out once tape is played,1,1
DAVID: I said that on the tape. ,,,,,,,,,,0,0
"JIM: Oh, I know. ",,,,,,,,,,0,0
DAVID: Already. ,,,,,,,,,,0,0
"JIM: Oh, I know you did. And, and I heard it. But we -- what we wanted -- ",,,,,,,,,,0,0
"DAVID: Yeah, that's the whole, that's the whole thing of it. That's -- ",,,,,,,,,,0,0
"JIM: Well, what happened, Dave, though, is the radio guys says, you know, they want to put it on first. And you know, you had already -- ",,,,,,,,,,0,0
"DAVID: Oh, I see. Okay. ",,,,,,,,,,0,0
JIM: Yeah. But if you'll do that -- ,,,,,,,,,,0,0
"DAVID: Sure, okay. Well, you, well, you want to record my voice here now or what? Because see I put it on at the -- ",,,,,,,,,,0,0
JIM: Okay. We'll -- ,,,,,,,,,,0,0
DAVID: -- at the end of it. ,,,,,,,,,,0,0
"JIM: Well, see we're -- hold on just a second. ",,,,,,,,,,0,0
DAVID: Okay. ,,,,,,,,,,0,0
[gap] ,,,,,,,,,,0,0
"JIM: David, the reason for this is the people at the network are worried, you know, just the way you phrased it, okay? ",,,,,,,,,,0,0
"DAVID: Oh, how did I phrase it? ",,,,,,,,,,0,0
"JIM: Well, you just said we will give ourselves over to the world, give ourselves out to you.  And they were concerned and we're concerned that there's going to be -- ",,,,,,,,,,0,0
DAVID: Oh. ,,,,,,,,,,0,0
"JIM: -- you know, some type of a suicide or somebody hurt. ",,,,,,,,,,0,0
DAVID: Oh. ,,,,,,,,,,0,0
JIM: Okay. That's all.  That's all our concern is. ,,,,,,,,,,0,0
"DAVID: Okay. So what, what do they want me to say? ",,,,,,,,,,0,0
"JIM: Okay, great. ",,,,,,,,,,0,0
DAVID: I want -- okay.  I will -_,,,,,,,,,,0,0
JIM: Say -- let me read it to you again. ,,,,,,,,,this is just a repeat; it's not meant to be persuasive because Koresh has already agreed,0,0
DAVID: All right. ,,,,,,,,,,0,0
JIM: I agree -_,,,,,,,,,,0,0
DAVID: I agree -- ,,,,,,,,,,0,0
JIM: -- that upon the broadcasting of this tape --,,,,,,,,,,0,0
DAVID: -- that upon the broadcasting of this tape --,,,,,,,,,,0,0
JIM: -- I will immediately come out -- ,,,,,,,,,,0,0
DAVID: -- I'll immediately come out -- ,,,,,,,,,,0,0
JIM: -- peacefully -- ,,,,,,,,,,0,0
DAVID: -- peacefully -- ,,,,,,,,,,0,0
JIM: -- with all my people. ,,,,,,,,,,0,0
DAVID: -- with all the people. ,,,,,,,,,,0,0
"JIM: Right. That -- and what they're going to do, David, just going to play that first and then your whole message. ",,,,,,,,,,0,0
DAVID: Okay. Have you recorded that? ,,,,,,,,,,0,0
JIM: No. I'm going to let you read it to me in just a minute. ,,,,,,,,,,0,0
"DAVID: Okay. Rach? I, I can remember that. ",,,,,,,,,,0,0
"JIM: Well, okay. Why don't you get Rachel to write it down for you. ",,,,,,,,,,0,0
"DAVID: Okay. Write this down. Upon the broadcasting of this tape -- shouldn't I say I, David Koresh, agree? ",,,,,,,,,,0,0
"JIM: Yeah, sure. That's great. ",,,,,,,,,,0,0
"DAVID: Say I, David Koresh, agree that upon the broadcasting of this tape -- got that down?  I -- okay. There's a big sentence. I and all the people -- ",,,,,,,,,,0,0
RACHEL: I and all the -- ,,,,,,,,,,0,0
DAVID: I and all the people of this association will come out peacefully. ,,,,,,,,,,0,0
JIM: And immediately. ,,,,,,,,,,0,0
"DAVID: And immediately. And immediately. Of course, we already made arrangements how to do that, remember? I mean me and -- okay, read it back to me, Rach. ",,,,,,,,,,0,0
"JIM: Yeah, we'll -- hey, David, David, do you mean it now? Are we going to do it? ",,,1,,,,,,is this deal gonna work?,1,1
DAVID: Yeah. ,,,,,,,,,,0,0
"JIM: Okay, buddy. ",,,,,1,,,,buddy = friend,1,1
DAVID: Okay --,,,,,,,,,,0,0
"JIM: Now, we'll -- you and me will work out the details about, you know, walking out. Right now we're more interested in getting your message out. ",,,,,,,,,,0,0
"DAVID: Okay. Well, the things like I told them, you know. Because the -- where's, where's Henry at now? Has he gone to bed? ",,,,,,,,,,0,0
"JIM: Yeah, he's gone to bed, yeah. ",,,,,,,,,,0,0
"DAVID: Okay. Okay. So -- all right, then. I guess (indiscernible). ",,,,,,,,,,0,0
"JIM: Okay. Yeah. Did, did Rachel write it down? ",,,,,,,,,,0,0
"DAVID: Read it back to me, Rach. ",,,,,,,,,,0,0
"RACHEL: I, David Koresh, agree upon the broadcasting of this tape I and all the people in this association will immediately, peacefully come out. ",,,,,,,,,,0,0
DAVID: Immediately -- ,,,,,,,,,,0,0
"JIM: Okay, wait a minute, Dave. Okay. Can you get -- get it so you can read it, and I'll count you down so we can record it, okay? ",,,,,,,,,,0,0
DAVID: Okay. Let me -- ,,,,,,,,,,0,0
"JIM: All right, practice it once. Just go ahead and read it. ",,,,,,,,,,0,0
"DAVID: Let me, let me see it, Rach.  I, David Koresh, agree upon the broadcasting of this tape that I and all the people in this association will immediately, peacefully come out. That don't sound that good. I, David Koresh, agree upon the broadcasting of this tape to immediately surrender? ",,,,,,,,,,0,0
"JIM: Well, just come out. ",,,,,,,,,,0,0
"DAVID: Okay. Okay, I, David Koresh, agree upon the broadcasting of this tape to immediately come out and all the people with me. ",,,,,,,,,,0,0
JIM: Peacefully. ,,,,,,,,,,0,0
"DAVID: Okay, all the people peacefully. Okay, got that? ",,,,,,,,,,0,0
JIM: Okay. Now you got it all like you want it? You -- ,,,,,,,,,,0,0
DAVID: Yeah. We'll give it a run. Okay. ,,,,,,,,,,0,0
"JIM: Okay. I'll count you down, one, two, three, and then you read it, okay? ",,,,,,,,,,0,0
DAVID: Okay. ,,,,,,,,,,0,0
"JIM: Okay, you ready, buddy? ",,,,,1,,,,buddy = friend,1,1
DAVID: All right. ,,,,,,,,,,0,0
"JIM: Okay. One, two, three. ",,,,,,,,,,0,0
"DAVID: I, David Koresh, agree upon the broadcasting of this tape to come out peacefully with all the people immediately. ",,,,,,,,,,0,0
JIM: Okay. We got it. ,,,,,,,,,,0,0
DAVID: Okay. ,,,,,,,,,,0,0
JIM: Okay. Now let's see if there's any other issues we got to talk about just now.  Yeah. We --,,,,,,,,,,0,0
DAVID: This is supposed to be nationwide. ,,,,1,,,,,remember our deal and broadcast is nationally,1,1
"JIM: Hey, Dave? ",,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
JIM: One thing the commanders -- we're going to get that to the radio people. ,,,,,,,,,,0,0
"DAVID: Okay, excuse me. Can someone give me a Kleenex? All right. Like I say (indiscernible) and on these? (Unidentified male voice in background not discernible.) The main thing is the truth. Okay. ",,,,,,,,,,0,0
"JIM: Hey, David? ",,,,,,,,,,0,0
DAVID: So what happened with the KRLD broadcast of it? ,,,,,,,,,,0,0
JIM: The KRLD? ,,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
"JIM: Oh, broadcast of the tape? ",,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
"JIM: Oh, I don't know. I thought we -- well, we're going to go on nationwide. That's part of the network, you know, how it goes on. ",,,,,,,,,,0,0
"DAVID: Oh, I see. ",,,,,,,,,,0,0
"JIM: Yeah, it will all be on. It will be on like -- I mean this is the biggest Christian broadcasting network in the world. And the guy they're dealing with is Craig Smith. ",,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
JIM: Out of Phoenix. And he's going to do it. ,,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
JIM: Yeah. ,,,,,,,,,,0,0
DAVID: It's just -- ,,,,,,,,,,0,0
"JIM: You'll be able to hear it. I'm going to call you when, when it's happening. ",,,,,,,,,,0,0
DAVID: And it will be on KRLD? ,,,,,,,,,,0,0
JIM: It's going to be on 1010 AM. Write this down. ,,,,,,,,,,0,0
DAVID: 1010 AM. ,,,,,,,,,,0,0
JIM: And it's KBBW. ,,,,,,,,,,0,0
UNIDENTIFIED MALE SPEAKER: Waco. ,,,,,,,,,,0,0
JIM: Waco. ,,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
JIM: That's just the one in Waco. It's everywhere. It's a network. ,,,,,,,,,,0,0
DAVID: All right. ,,,,,,,,,,0,0
"JIM: Okay. Now listen, here's a couple of things we need to get from you in the meantime. We're trying to work out, you know, the -- get all the folks out quietly and you know, anybody who's injured. And the commanders want to know the number of the injured. In other words, how many do you have that can't walk, can walk, and a count. Numbers. You know, I've got 10 women. I've got, you know, 30 women.  I've got 10 men. You know -- ",,,,,,,1,,persuade David to tell specific numbers (he hasn’t done this so far),1,1
"DAVID: Well, as soon as, as soon as this is all done that's when I told him that, that, you know, I would, I would give all that information out. ",1,,,,,,,,self-consistency,1,0
"JIM: Well, okay. ",,,,,,,,,,0,0
DAVID: That's what we originally worked out. ,1,,,,,,,,self-consistency,1,0
JIM: Okay. Well -- ,,,,,,,,,,0,0
"DAVID: Is that the women and children would come. And then, and then the guys would come one by one with, you know, because it's not that cold now anyway. ",,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
"DAVID: Without any bulky jackets or anything with their hands up. Because that way, you know, it would be seen that there's no hanky-panky or anything like that on the guys' parts. ",,,,,,,,,,0,0
"JIM: Okay. Well, what we're -- oh, I understand that. And, and we trust you. And we just want to kind of prepare in advance, you know, to have some buses out there so we can take you together and, you know, you know, we -- instead of a bunch of cars. And we were kind of hoping that, you know, you would lead the way. You know, some of the folks might be scared and -- ",1,,,,,,,,persuade Davod to lead way out cause fols might be scared (REASON),1,0
"DAVID: Well, I don't know if I can lead the way. I mean -- ",,,,,,,,,,0,0
"JIM: Well, you can be part of the group. ",,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
"JIM: You know, if you can't walk, we'd provide you with a stretcher, and two of your able-bodied men can, you know, carry you out.  And you know, you'd be a intrical part of the group, you know what I'm saying? ",,,,,,,,,,0,0
DAVID: Right. ,,,,,,,,,,0,0
JIM: Maybe you want to be in the center of your group and two of your men carrying you out. But I mean you're there with them. ,,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
"JIM: You know, you're the leader and, you know, we're relying on you. The only reason I'm asking -_",,,,,1,,,,compliments,1,1
"DAVID: Well, what we can do is we can send our guy up to the gate. ",,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
"DAVID: And if you all will -- or, or a couple of guys at the gate. If you all will hand him, you know, get him, give him a stretcher. ",,,,,,,,,,0,0
JIM: Um-hum. ,,,,,,,,,,0,0
"DAVID: Then they, then they can, they can bring me out then. ",,,,,,,,,,0,0
"JIM: Okay. David, it's the right thing to do. ",,,,,1,,,,compliment,1,1
"DAVID: Well, I, I told you, Jim, I would work something out with you, remember? ",,,,,,,,,,0,0
"JIM: I, I know you did. ",,,,,,,,,,0,0
"DAVID: And I told you, you know, that we'd, we'd do this -- getting the children out first. ",,,,,,,,,,0,0
JIM: Right. ,,,,,,,,,,0,0
DAVID: Right? Then we'd negotiate. ,,,,,,,,,,0,0
JIM: Right. ,,,,,,,,,,0,0
"DAVID: And you know, like I said, everything that I try to do is I try to emphasize that the people that stay with me don't stay with me because of me. ",,,,,,,,,,0,0
JIM: Um-hum. ,,,,,,,,,,0,0
"DAVID: They stay with me because of the truth. And unless you know where the truth begins, you see. ",,,,,,,,,,0,0
JIM: Yeah. ,,,,,,,,,,0,0
"DAVID: Or unless it can be tested by being out and being around, that's one of the only two ways people can see why people stand for what they stand for. ",,,,,,,,,,0,0
JIM: That's right. ,,,,,,,,,,0,0
DAVID: So you know. ,,,,,,,,,,0,0
"JIM: Well, David, you've kept your word and so have we. ",1,,,,,,,,we trust each other,1,0
"DAVID: Well, you've been -- you all been a lot better than I ever see in the other cases. ",,,,,,,,,,0,0
"JIM: And I'll tell you our only reason for these questions about the people is just logistical, you know. ",1,,,,,,,,reasons why they need exact numbers and situations,1,0
DAVID: Uh-huh. ,,,,,,,,,,0,0
"JIM: So we can call ahead to the hospital to say look, we have a man who has an arm wound. We have a -- you know, David has a wound in his lower abdomen. You know, so they can prepare to treat you. ",1,,,,,,,,reasons why they need exact numbers and situations,1,0
DAVID: Right. ,,,,,,,,,,0,0
"JIM: That's the only reason. I mean I'm not -- I mean there's no secret behind it.  And then just to have the number of vehicles there. You remember the glitches we had the other day when the car wasn't ready. And then the people at the Christian Broadcast Network, you know, their, their position and, and you understand the news, okay. ",1,,,,,,,,reasons why they need exact numbers and situations,1,0
DAVID: Uh-huh. ,,,,,,,,,,0,0
JIM: Their position is that when the broadcast is over you come out. ,,,,,,,1,,CBN may be an authority to Koresh and they expect him to come out,1,1
DAVID: Right. ,,,,,,,,,,0,0
JIM: Because they -- they're trying to do that to help. And if you wait hours after that or something -- ,,,,,,,1,,you will disappoint CBN,1,1
"DAVID: No, we're going -- ",,,,,,,,,,0,0
"JIM: -- other people will say, you know, it wasn't because of the broadcast. See that's why I'm trying to make the plans, you know. ",,,,,,,1,,you will disappoint CBN,1,1
"DAVID: Yeah, I see. ",,,,,,,,,,0,0
"JIM: And then also I don't want it to get dark on us. And that many people getting ready, you know, with the children, the mothers would take a little while. ",1,,,,,,,,reasons why to come out immediately,1,0
DAVID: Right. ,,,,,,,,,,0,0
"JIM: You know. So I'll tell you what. We, we if -- why don't you do this for me.  Go ahead and get a head count. It's not going to hurt nothing. And we'll, we'll get in contact with Craig Smith. ",,,1,,,,,,go ahead and count up your people for me,1,1
"DAVID: Well, let me, let me give you an approximate head count on the remaining children, all right? ",,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
"DAVID: Okay, let's see, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19 -- there's over 20 children remaining. ",,,,,,,,,,0,0
"JIM: Okay, 20 children. ",,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
JIM: How about women? ,,,,,,,,,,0,0
"DAVID: And I have -- to be honest with you, I have to really count. ",,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
DAVID: I don't know. ,,,,,,,,,,0,0
"JIM: Okay. Well, give me -- ",,,,,,,,,,0,0
DAVID: There's a lot. ,,,,,,,,,,0,0
"JIM: -- give me, give me a ballpark. Just give me an idea. I can -- so I can -- ",,,,,,,,,,0,0
DAVID: Forty? Fifty? ,,,,,,,,,,0,0
"JIM: Forty women? Okay. Forty to fifty, okay. ",,,,,,,,,,0,0
"DAVID: Forty, fifty women. Maybe how many men approximately? ",,,,,,,,,,0,0
UNIDENTIFIED FEMALE SPEAKER:  Forty-five -- ,,,,,,,,,,0,0
"DAVID: Forty-five, fifty? Forty-five, fifty. ",,,,,,,,,,0,0
"JIM: Okay. Forty-five, fifty men? ",,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
JIM: Okay. Now how about -- ,,,,,,,,,,0,0
"DAVID: I mean, you know, like there's, there's over 150 people. ",,,,,,,,,,0,0
JIM: Okay. I understand. Maybe you could get Rachel to just go around and get a count. ,,,1,,,,,,get Rachel to count up exactly,1,1
DAVID: Okay. ,,,,,,,,,,0,0
"JIM: You know. You know, just get a head count. Tell her to take a piece of paper, just count everybody. And that will help us with the buses. And then the, the other thing is especially important is, you know, people who can't walk, yourself and any others, can we -- ",1,,,,,,,,reasons for the head count,1,0
"DAVID: Well, I'm the only one that, that can't walk so -- ",,,,,,,,,,0,0
"JIM: Okay. Okay. Well, do -- we can get a stretcher in there to you, okay? And I -- ",,,,,,,,,,0,0
"DAVID: Oh, well let, let two guys bring the stretchers in. ",,,,,,,,,,0,0
"JIM: Well, maybe we'll have Sita meet them or something? ",,,,,,,,,,0,0
DAVID: Have what? ,,,,,,,,,,0,0
"JIM: You know, have Sita meet them at the gate. Or we'll bring it in to you. ",,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
JIM: We'll work it out. ,,,,,,,,,,0,0
"DAVID: Yeah, okay. You can just meet them down at the road. ",,,,,,,,,,0,0
"JIM: Well, okay. We can get them to the gate maybe. And then you could have two guys walk down and get them or something. ",,,,,,,,,,0,0
"DAVID: Yeah. And then, and then they can, they can bring me out. ",,,,,,,,,,0,0
JIM: Yeah. Okay. ,,,,,,,,,,0,0
"DAVID: Because like I said, we've got two nurses here anyway. ",,,,,,,,,,0,0
"JIM: Yeah, okay. We can work that out. ",,,,,,,,,,0,0
"DAVID: Two like RNs, and one of them's just like a helper nurse. ",,,,,,,,,,0,0
"JIM: Okay. I'll, I'll get something so we can get that to you so you can get out on that. ",,,,,,,,,,0,0
DAVID: When was my last blood pressure check? Does anybody remember? (Unidentified female voice in background not discernible.) Yeah. ,,,,,,,,,,0,0
JIM: How is it? ,,,,,,,,,,0,0
"DAVID: Could you, could you get her to get that, that lady and, and see how my blood pressure was when she last checked it? ",,,,,,,,,,0,0
UNIDENTIFIED MALE SPEAKER: Ninety over -- ,,,,,,,,,,0,0
UNIDENTIFIED FEMALE SPEAKER: It was 90 over 40 (indiscernible). ,,,,,,,,,,0,0
"DAVID: Ninety over forty. Okay. Ninety, something like ninety over forty.  I guess I should have it taken again. ",,,,,,,,,,0,0
"JIM: Well, that's, that's another reason for us to make these preparations, David. You know what I mean? ",1,,,,,,,,reason for the prep: persuade Koresh to tell Jim the numbers and injuries,1,0
DAVID: Yeah. ,,,,,,,,,,0,0
JIM: I mean --,,,,,,,,,,0,0
"DAVID: Well, I started, I started, you know, we started cleaning the wounds and everything too. ",,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
"DAVID: And yeah, I heard on the radio the police officer said that he, he shot me twice in the stomach. ",,,,,,,,,,0,0
JIM: Um-hum. ,,,,,,,,,,0,0
DAVID: He must have recognized me or something. ,,,,,,,,,,0,0
"JIM: I don't know. I don't know. That's another reason not to delay. Because we're going to get the message on. And, and once it is, you know, there's no reason for you not to get that medical care just as quick as we can. ",1,,,,,,,,reasons not to delay once tape is played,1,0
DAVID: Yeah. ,,,,,,,,,,0,0
"JIM: And, and -_",,,,,,,,,,0,0
"DAVID: So is KRLD going to be able to -- are they going to, are they going to connect with this too or --",,,,,,,,,,0,0
JIM: Yeah. The tapes are going to KRLD. Both. KRLD is going to play it. ,,,,,,,,,,0,0
DAVID: Uh-huh. ,,,,,,,,,,0,0
"JIM: And the Christian Broadcast Network, KBBW. ",,,,,,,,,,0,0
DAVID: All right. ,,,,,,,,,,0,0
"JIM: So you can get two radios, two into each one. And they'll both play them. ",,,,,,,,,,0,0
"DAVID: Oh, I see. Okay. ",,,,,,,,,,0,0
JIM: And I'll alert you ahead of time. Okay? ,,,,,,,,,,0,0
DAVID: All right. ,,,,,,,,,,0,0
"JIM: Now we -- we'll keep every one of our agreements, you know, that we made. ",,,,1,,,,,keep our agreements,1,1
DAVID: And when's this going to start? ,,,,,,,,,,0,0
"JIM: Well, it won't be yet. What happens is they have to listen to the tape at KRLD, you know, is not finished listening to it. The Christian Broadcast Network listened to it. ",,,,,,,,,,0,0
DAVID: Right. ,,,,,,,,,,0,0
"JIM: Okay. Now we're -- now have dispatched your preamble, okay? You know -- ",,,,,,,,,,0,0
DAVID: Uh-huh. ,,,,,,,,,,0,0
"JIM: -- the message we just made, okay? ",,,,,,,,,,0,0
DAVID: Right. ,,,,,,,,,,0,0
JIM: And then Craig Smith's show doesn't start until a little after 1. ,,,,,,,,,,0,0
DAVID: Okay. ,,,,,,,,,,0,0
"JIM: Okay, so I mean he's the guy we're dealing with. So his show's a little after 1. ",,,,,,,,,,0,0
DAVID: Okay. ,,,,,,,,,,0,0
"JIM: Yeah. Yeah. The -- and the reason they got to listen, you know, so they make sure there's no obscenities on there -_",,,,,,,,,,0,0
"DAVID: Oh, yeah, definitely. ",,,,,,,,,,0,0
"JIM: The FCC rules, you know, say that, that, you know what I mean. ",,,,,,,,,,0,0
"DAVID: Exactly. Well, I'm not -- I mean -- ",,,,,,,,,,0,0
"JIM: That's okay. I understand. I'm just, I'm just telling you the reason. ",,,,,,,,,,0,0
"DAVID: I mean I tried to make it as, as simple and as compact -- ",,,,,,,,,,0,0
JIM: We heard it. We heard it. It's great. ,,,,,1,,,,compliment,1,1
"DAVID: As much as I -- but you know, I just said, I told you it's very limited on that tape. ",,,,,,,,,,0,0
JIM: I understand. ,,,,,,,,,,0,0
DAVID: The wealth of information is really a thousandfold over that. ,,,,,,,,,,0,0
"JIM: Well, listen. After you walk out of there and your, your word's going to get out even more. I'm telling you it's going to get out even more.",1,,,,,,,,maybe commitment but not sure,1,0
DAVID: The truth. ,,,,,,,,,,0,0
"JIM: The truth will get out. When, when you come out of there even more. So just remember that, okay? ",1,,,,,,,,maybe commitment but not sure,1,0
DAVID: All right. ,,,,,,,,,,0,0
JIM: And what we have to do now is -- why don't you go ask Rachel if she'll make us a head count? ,,,1,,,,,,we need a head count; please do it,1,1
"DAVID: Okay. Rach? Go and, and -- it's going to take her a while. It's a big place here. ",,,,,,,,,,0,0
"JIM: Oh, I understand. ",,,,,,,,,,0,0
"DAVID: And go get a, all a head count of, of all the women and, and the guys too, right? ",,,,,,,,,,0,0
"JIM: Yeah, the guys. And, and tell her especially if she can tell us about the wounds. Because we'll alert to, to trauma center, you know? ",,,1,,,,,,we need the injuries too,1,1
DAVID: Okay. The two wounds is a guy got a braise wound on the leg. ,,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
"DAVID: And, and one guy got a braise wound in the, in the arm. ",,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
DAVID: I mean it's kind of like in the wrist like kind of like what mine is. I got one on the wrist too. ,,,,,,,,,,0,0
"JIM: Okay. You got the wrist, the lower abdomen. ",,,,,,,,,,0,0
"DAVID: Right. It's -- but see like I say, it went, it went, it went kind of towards the side. ",,,,,,,,,,0,0
JIM: Yeah. ,,,,,,,,,,0,0
DAVID: And like I said I think it broke my --,,,,,,,,,,0,0
JIM: Pelvis? ,,,,,,,,,,0,0
"DAVID: -- pelvic bone, yeah. ",,,,,,,,,,0,0
"JIM: David, do all the people agree to come out with your, with your -_",,,,,,,,,,0,0
"DAVID: I, I explained it to them. That's why, you know, two ladies already came out. ",,,,,,,,,,0,0
"JIM: Yeah. Well, we knew that -_",,,,,,,,,,0,0
"DAVID: I told them I said look, we've got -- there's one thing above all and that is the truth. ",,,,,,,,,,0,0
JIM: Right. ,,,,,,,,,,0,0
"DAVID: You when Isaiah said, you know, lift up the voice with the voice. Together shall they sing. They shall see eye to eye. See, everyone already knows all those prophecies. ",,,,,,,,,,0,0
JIM: Um-hum. ,,,,,,,,,,0,0
"DAVID: There's seven eyes of the lamb, right? ",,,,,,,,,,0,0
JIM: Right. ,,,,,,,,,,0,0
"DAVID: And so there's just, you know, one complete truth that all the prophets have been foreseeing, and Ezra didn't want this truth. ",,,,,,,,,,0,0
JIM: Um-hum. ,,,,,,,,,,0,0
DAVID: So --,,,,,,,,,,0,0
"JIM: Well, I was -- I know, I know you arranged that. And I was, what I was concerned about that, you know, the place is so -- ",,,,,,,,,,0,0
"DAVID: Well, most of, most of like the, most of the girls, the young girls, you know, they do not trust they system, you know. ",,,,,,,,,,0,0
"JIM: Oh, sure. ",,,,,,,,,,0,0
"DAVID: So that's why they said, you know, no, we don't want to go out. ",,,,,,,,,,0,0
JIM: Um-hum. ,,,,,,,,,,0,0
"DAVID: You know until, until we see it. ",,,,,,,,,,0,0
JIM: I understand it. ,,,,,,,,,,0,0
DAVID: Yeah. ,,,,,,,,,,0,0
"JIM: Well, it's a big place, and we were concerned that everybody in the inside got the word, you know, and that there wasn't somebody off in a room that, that didn't get the word, you know. ",1,,,,,,,,persuade Koresh to tell everyone they are about to surrender so no one fires accidentally (REASON),1,0
DAVID: No. ,,,,,,,,,,0,0
