Person: YOULL ALWAYS BE A LAND<NAME> WITH ME YOU KNOW THAT,,,,,,,,,,0,0
Hostage Taker: UNBELIEVABLE,,,,,,,,,,0,0
Person: ARE YOU THERE ? OK I GOTTA HOLD ON HERE A MINUTE WE ARE DRIVING A HUNDRED MILES AN HOUR HERE <NAME>,,,,,,,,,,0,0
Hostage Taker: ARE YOU OVER THE BRIDGE ?,,,,,,,,,,0,0
Person: WE ARE OVER THE BRIDGE <NAME> THINKS WE ARE ON THE <NAME> EXPRESSWAY,,,,,,,,,,0,0
Hostage Taker: YEAH HES TAKING YOU A DIFFERENT ROUTE,,,,,,,,,,0,0
Person: HIS WIFE USED TO LIVE OUT THERE SOMEPLACE,,,,,,,,,,0,0
Hostage Taker: WHO ?,,,,,,,,,,0,0
Person: <NAME>,,,,,,,,,,0,0
Hostage Taker: ONCE YOU GET TO THE EXPRESSWAY YOU GO TO EXIT SIXTY EIGHT AND YOURE THERE,,,,,,,,,,0,0
Person: WELL THIS <NAME> TAKEN US SO FAR HES STILL IN FRONT OF US,,,,,,,,,,0,0
Hostage Taker: THAT KNOW THE WAY YOURE IN <NAME> COUNTY NOW YOU MAY PICK UP <NAME>,,,,,,,,,,0,0
Person: HOWS THE KID DOING ? HOWS <NAME> DOING ?,,,,,,,,,,0,0
Hostage Taker: SHES STILL THERE SHES STILL BREATHING,,,,,,,,,,0,0
Person: OH YEAH ? YOU WENT OVER AND CHECKED HER ?,,,,,,,,,,0,0
Hostage Taker: I CHECK HER EVERY ONCE IN AWHILE,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: SHES NOT BLEEDING OR NOTHING I KEEP CHANGING THE COLD COMPRESSES,,,,,,,,,,0,0
Person: IS SHE COUGHING AT ALL ?,,,,,,,,,,0,0
Hostage Taker: NO,,,,,,,,,,0,0
Person: DONT LET HER GO INTO SHOCK,,,,,,,,,,0,0
Hostage Taker: I KNOW I KNOW,,,,,,,,,,0,0
Person: THIS ROADWAY IS SOME MESS OUT HERE WE ARE ON A TURNAROUND NOW <NAME> KEEP A LIGHT BLANKET ON HER TOO,,,,,,,,,,0,0
Hostage Taker: I GOT HER COVERED I PUT A SPREAD ON HER,,,,,,,,,,0,0
Person: AND YOU TAKING YOUR MEDICINE NOW ?,,,,,,,,,,0,0
Hostage Taker: NO,,,,,,,,,,0,0
Person: WHY NOT TAKE YOUR MEDICINE ?,,,,,,,,,,0,0
Hostage Taker: IM NOT,,,,,,,,,,0,0
Person: <NAME> TAKE YOUR MEDICINE,,,,,,,,,,0,0
Hostage Taker: NO HELLO,,,,,,,,,,0,0
Person: <NAME>,,,,,,,,,,0,0
Hostage Taker: <NAME> EVERYTIME YOU DO THIS I GOTTA PICK THE GUNS UP IN MY HANDS AND MOVE HERE MOVE THERE,,,,,,,,,,0,0
Person: PUT THE GUNS DOWN YOU DONT NEED THE GUNS WE ARE BY EXIT THIRTY TWO,,,1,,,,,,put the gun down,1,1
Hostage Taker: YOU TELL THESE PEOPLE IF I DONT SEE <NAME>,,,,,,,,,,0,0
Person: I CANT GET THROUGH TO THEM TILL I GET THERE NOW,,,,,,,,,,0,0
Hostage Taker: WELL TELL THEM IF I DONT SEE <NAME> IM GONNA DO SOMETHING THEYRE NOT MAKING NO DEALS,,,1,,,,,,if I don't see IP bad things will happen,1,1
Person: <NAME> I CANNOT GET THROUGH TO THEM,,,,,,,,,,0,0
Hostage Taker: I KNOW I KNOW,,,,,,,,,,0,0
Person: YOU GOTTA WAIT UNTIL I GET THERE NOW NOW LONG ARE WE GONNA BE NOW ?,,,,,,,,,,0,0
Hostage Taker: FROM THIRTY TWO ? ANOTHER HALF HOUR,,,,,,,,,,0,0
Person: I DONT KNOW WHERE WE ARE BUT WE ARE SOMEPLACE,,,,,,,,,,0,0
Hostage Taker: WHAT EXIT ?,,,,,,,,,,0,0
Person: <NAME> POLICE JUST PICKED US UP,,,,,,,,,,0,0
Hostage Taker: RIGHT THEY PICKED YOU UP ? DID <NAME> YOU UP ? <NAME> <NAME> DID <NAME> PICK YOU UP ?,,,,,,,,,,0,0
Person: JUST NOW WE ARE BY EXIT THIRTY SIX,,,,,,,,,,0,0
Hostage Taker: YEAH YOURE BE GETTING THERE,,,,,,,,,,0,0
Person: HOW LONG ?,,,,,,,,,,0,0
Hostage Taker: LET ME TELL YOU SOMETHING AND YOU CAN TELL IT TO THE REST OF THESE COPS <NAME> THE GUNS CAME FROM HER SON <NAME> HE STOLE THEM ONES A POLICE DETECTIVE SPECIAL THIRTY EIGHT,,,,,,,,,,0,0
Person: CAME FROM WHERE ?,,,,,,,,,,0,0
Hostage Taker: IT CAME FROM <NAME> HE STOLE IT,,,,,,,,,,0,0
Person: STOLE IT ? STOLE IT FROM WHERE ?,,,,,,,,,,0,0
Hostage Taker: ONE OF THE HOUSES AROUND HERE,,,,,,,,,,0,0
Person: A LOCAL HOUSE ?,,,,,,,,,,0,0
Hostage Taker: YEP AND THE THIRTY TWO SAME THING,,,,,,,,,,0,0
Person: A HOUSE JOB ? A HOUSE BUGLARY ?,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: WELL HOW DID YOU GET THEM ? YOU FOUND THEM ?,,,,,,,,,,0,0
Hostage Taker: HE BROUGHT THEM HERE AND I TOOK THEM AWAY FROM HIM,,,,,,,,,,0,0
Person: WHY DIDNT YOU TURN THEM IN ?,,,,,,,,,,0,0
Hostage Taker: NO I FIGURED ID KEEP THEM SOMEDAY BECAUSE IF <NAME> THIS DIDNT HAPPEN YESTERDAY IT DIDNT HAPPEN LAST YEAR ITS BEEN GOING ON FOR NINE YEARS,,,,,,,,,,0,0
Person: HOW LONG ARE YOU WITH <NAME> NOW ?,,,,,,,,,,0,0
Hostage Taker: NINE,,,,,,,,,,0,0
Person: AND HOW OLD IS <NAME> ?,,,,,,,,,,0,0
Hostage Taker: EIGHT YEAH SHES EIGHT THE END OF THIS SATURDAY NICE BIRTHDAY HUH ? WELL DONE IS DONE <NAME> YOU CANT ERASE IT,,,,,,,,,,0,0
Person: IT AINT DONE YET <NAME> ITS NOT DONE ALWAYS THINK POSITIVE THOUGHT YOU KNEW THAT AFTER ALL THESE YEARS,,,,,,,,1,thinking positive is a commonly believed way of dealing with stressful situations; most people do it,1,1
Hostage Taker: <NAME> I THOUGHT POSITIVE FOR HOW LONG YOU SEE YOU KNOW HOW MANY TIMES I WANTED TO THROW,,,,,,,,,,0,0
Person: YOUVE ALWAYS COME UP A WINNER,,,,,,,,1,"in the past, you have always come out ahead; this time won’t be any different",1,1
Hostage Taker: YOU KNOW HOW MANY TIMES IVE THROWN MY HANDS UP IN THE AIR AND SAID FORGET IT I QUIT ?,,,,,,,,,,0,0
Person: YOU THINK ABOUT IT HOW ABOUT ON THE POSITIVE SIDE ALL THE PEOPLE THAT YOU MADE FRIENDS WITH GOOD FRIENDS WHO REALLY LIKE YOU NOT BECAUSE WHAT <NAME> WAS OR WHAT <NAME> THINKS,1,,,,,,,,reason,1,0
Hostage Taker: SEE EVERYBODY BELIEVED IN <NAME> WHEN YOU GO THROUGH THE SYSTEM <NAME> LIKE I DID EVERYBODY BELIEVES IN <NAME> THEY BELIEVE IN THIS NEVER ME THAT IVE BEEN LIVING A LIFE OF TORTURE,,,,,,,,,,0,0
Person: NOT EVERYBODY BELIEVED <NAME> YOU KNOW IM HER WORST ENEMY YOU KNOW THAT SHE HATES US FOR JUST LIKING YOU I WONDER WHAT SHE THINKS THAT YOU CAME TO THE PARTY,,,,,1,,,,we like you,1,1
Hostage Taker: I DONT KNOW YOU SHOULD SEND HER PICTURES,,,,,,,,,,0,0
Person: I NEVER SEEN THE PICTURES YOU DIDNT SEND ME ANY,,,,,,,,,,0,0
Hostage Taker: THE WIFE HAS GOT THEM,,,,,,,,,,0,0
Person: SHES GOT THE PICTURES ?,,,,,,,,,,0,0
Hostage Taker: SURE SHE TOOK THEM WITH HER CAMERA OUR CAMERA DIDNT WORK,,,,,,,,,,0,0
Person: I DONT THINK SHE HAD THEM ALL DEVELOPED YET I THOUGHT YOU TOOK THE VIDEO,,,,,,,,,,0,0
Hostage Taker: YEAH I DID I GOT YOU ON IT WHEN YOU WERE IN THAT BUGGY DID YOU GO IN IT THAT DAY IN THE BUGGY ? YEAH WITH YOU WHAT EXIT ARE YOU AT NOW ?,,,,,,,,,,0,0
Person: I DONT KNOW I DONT SEE NO SIGNS WE ARE OUT BY THE WEEDS NO SIGNS YET TRAFFICS STILL PRETTY HEAVY THE SIGNS SAYS <NAME>,,,,,,,,,,0,0
Hostage Taker: THATS FIFTY MILES,,,,,,,,,,0,0
Person: THATS FIFTY MILES YET ? THATS HOW FAR WE GOTTA GO YET ?,,,,,,,,,,0,0
Hostage Taker: SOMEBODYS ON THE OTHER LINE <NAME>,,,,,,,,,,0,0
Person: MY LINE ?,,,,,,,,,,0,0
Hostage Taker: NO MY LINE I GOT TWO LINES,,,,,,,,,,0,0
Person: WHAT DO YOU WANT ME TO DO,,,,,,,,,,0,0
Hostage Taker: JUST HOLD HOLD,,,,,,,,,,0,0
Person: HI <NAME> ? THIS IS <NAME>,,,,,,,,,,0,0
Hostage Taker: <NAME> ? NOW YOU DO IT <NAME>,,,,,,,,,,0,0
Person: WELL <NAME> TOLD ME TO CALL YOU,,,,,,,,,,0,0
Hostage Taker: NOW YOU DO IT <NAME> NOW THAT I BLEW IT AGAIN,,,,,,,,,,0,0
Person: DO WHAT ?,,,,,,,,,,0,0
Hostage Taker: YOU CALL ME IM ABOUT TO DIE AND THEN YOU CALL ME,,,,,,,,,,0,0
Person: IF YOURE GONNA DIE WHY DONT YOU SAVE YOUR DAUGHTERS LIFE ?,,,,,,,,,,0,0
Hostage Taker: NO NO,,,,,,,,,,0,0
Person: WHY ?,,,,,,,,,,0,0
Hostage Taker: IM NOT DOING IT,,,,,,,,,,0,0
Person: WHY AINT YOU DOING IT ?,,,,,,,,,,0,0
Hostage Taker: IM NOT DOING IT,,,,,,,,,,0,0
Person: YOU DIDNT HAVE TO SHOOT HER I MEAN I DONT KNOW THE SITUATION,,,,,,,,,,0,0
Hostage Taker: YOU DONT <NAME> WILL TELL YOU HELL TELL YOU THE HELL IVE GONE THROUGH WITH THIS FAMILY FOR NINE YEARS,,,,,,,,,,0,0
Person: BUT WHY DO YOU HAVE TO WIND UP BACK IN JAIL AGAIN ?,,,,,,,,,,0,0
Hostage Taker: IM NOT <NAME>,,,,,,,,,,0,0
Person: WHAT ARE YOU GONNA DO TAKE YOUR LIFE THIS TIME ?,,,,,,,,,,0,0
Hostage Taker: YOURE RIGHT I GOT THREE GUNS HERE TO DO IT WITH,,,,,,,,,,0,0
Person: SO IF YOURE GONNA TAKE YOUR LIFE AT LEAST LET THE REST OF THEM GO,,,,,,,,,,0,0
Hostage Taker: I DID I LET <NAME> AND THE BABY GO,,,,,,,,,,0,0
Person: AND SO WHO ARE YOU IN THE HOUSE WITH RIGHT NOW ?,,,,,,,,,,0,0
Hostage Taker: WITH <NAME>,,,,,,,,,,0,0
Person: AND SHES SHOT,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: I MEAN SHES EIGHTEEN YEARS OLD SHES A YOUNG GIRL GIVE HER A CHANCE TO LIVE <NAME>,1,,,,,,,,reason,1,0
Hostage Taker: <NAME> LISTEN TO ME WHICH WAS TWO WEEKS AGO THE LAST TIME I CAUGHT HER SHE WAS IN FUCKING BED WITH A PUERTO RICAN SHE WOULD HAVE TURNED OUT TO BE NOTHING BUT A BABY MACHINE FOR PUERTO RICANS ID RATHER SEE HER DEAD,,,,,,,,,,0,0
Person: YEAH BUT <NAME> SHES EIGHTEEN YEARS OLD,,,,,,,,,,0,0
Hostage Taker: EIGHTEEN WHAT HAS AGE GOT TO DO WITH IT ? WHO WROTE IT ON CONCRETE THAT WHEN YOURE EIGHTEEN YOU COULD PISS IN PEOPLES FACE ROB FROM THEM TREAT THEM LIKE SHIT WHO SAID THAT ?,,,,,,,,,,0,0
Person: BUT IS SHE YOUR REAL DAUGHTER ?,,,,,,,,,,0,0
Hostage Taker: YEAH THATS RIGHT,,,,,,,,,,0,0
Person: WELL IM JUST SAYING SHES A YOUNG GIRL,,,,,,,,,,0,0
Hostage Taker: WELL YOURE ONLY THINKING ABOUT HER RIGHT <NAME> ?,,,,,,,,,,0,0
Person: IM THINKING THAT SHES A YOUNG GIRL I WOULDNT WANT TO BE IN THAT SITUATION BECAUSE SHE WAS IN BED WITH A PUERTO RICAN,,,,,,,,,,0,0
Hostage Taker: NO SHE WASNT IN BED WITH A PUERTO RICAN THIS GIRL HAS DONE EVERYTHING THAT WOULD BE AGAINST ANY FATHER FOR WHAT SHES DONE SHE CALLS HER MOTHER A CUNT,,,,,,,,,,0,0
Person: BUT THATS NO REASON FOR HER TO DIE,1,,,,,,,,reason,1,0
Hostage Taker: OKAY <NAME> YOU GET TOGETHER WITH <NAME> <NAME> WILL TELL YOU WHAT IVE DONE THROUGH WITH THIS FAMILY,,,,,,,,,,0,0
Person: YEAH <NAME> TOLD ME YOU WENT THROUGH A LOT WITH THEM BUT YOU WENT THROUGH A LOT WITH <NAME> TOO THAT DOESNT MEAN THAT YOU GOTTA TAKE A LIFE,1,,,,,,,,reason,1,0
Hostage Taker: <PLACE> POLICE ARE COMING OVER HERE,,,,,,,,,,0,0
Person: THE POLICE ARE AT THE HOUSE ?,,,,,,,,,,0,0
Hostage Taker: NO THEYRE GETTING A GREEN LIGHT ESCORT FROM <PLACE> MY FRIEND <NAME> IS COMING HERE WITH FOUR OTHER <NAME> POLICE HES ON THE OTHER LINE NOW HE DONT WANT ME TO DIE BUT I WANNA DIE I DONT WANT TO LIVE,,,,,,,,,,0,0
Person: BUT IF YOU DIDNT LIKE THE WHOLE SITUATION WHY DIDNT YOU JUST LIFT IT ? WH DIDNT YOU JUST LEAVE ? WHY DID YOU HAVE TO DO ANYTHING LIKE THIS ?,,,,,,,,,,0,0
Hostage Taker: WELL <NAME> SOMEDAY WHEN YOU FIND OUT THAT YOU REALLY LOVE SOMEBODY TRY AND CUT IT,,,,,,,,,,0,0
Person: CUT IT ?,,,,,,,,,,0,0
Hostage Taker: YEAH TRY TO CUT IT,,,,,,,,,,0,0
Person: WELL I HAVE MY OWN FAMILY,,,,,1,,,,similar life experience,1,1
Hostage Taker: SOMEBODYS ON THE OTHER LINE HOLD ON HELLO <NAME> THATS MY DAUGHTER <NAME>,,,,,,,,,,0,0
Person: WHOS THAT ONE NOW ?,,,,,,,,,,0,0
Hostage Taker: THATS <NAME> SISTER FOR THE FIRST TIME IN NINE YEARS IM OUT SHE GIVES ME A FUCKING CALL,,,,,,,,,,0,0
Person: WELL HOW DO THEY KNOW ALL THIS STUFF ?,,,,,,,,,,0,0
Hostage Taker: <NAME> CALLED HER,,,,,,,,,,0,0
Person: DID I MEET <NAME> ?,,,,,,,,,,0,0
