Hostage Taker: NO <NAME> IS FROM <PLACE> AND IM FROM NORTH <PLACE>,,,,,,,,,,0,0
Person: WHEN DID YOU COME HERE ?,,,,,,,,,,0,0
Hostage Taker: I CAME HERE IN NINETEEN SEVENTY SEVEN AND <NAME> CAME HERE IN NINETEEN SEVENTY NINE,,,,,,,,,,0,0
Person: DID YOU COME HERE BECAUSE OF <NAME> ?,,,,,,,,,,0,0
Hostage Taker: NO I DIDNT EVEN KNOW <NAME> WAS HERE I CAME HERE SEARCHING I CAME HERE SEARCHING AND,,,,,,,,,,0,0
Person: OKAY I THINK ILL GIVE YOU BACK YOUR PEN HERE,,,,,,,,,,0,0
Hostage Taker: THANK YOU,,,,,,,,,,0,0
Person: I THINK THAT UH WE HAVE IT AND,,,,,,,,,,0,0
Hostage Taker: THANK YOU <NAME>,,,,,,,,,,0,0
Person: WE WILL UH STEP OUT IF YOU WILL GUARANTEE TO LET EVERYBODY GO,,,1,,,,,,here's the deal,1,1
Hostage Taker: WE ARE GONNA YEAH,,,,,,,,,,0,0
Person: NO ? OKAY YOU SURE YOU WANT THAT THING ? YOU DONT NEED IT I DONT THINK DO YOU ? IF Y,,,,,,,,,,0,0
Hostage Taker: WELL BECAUSE IM GONNA STEP OUT BECAUSE THEY THEYRE NOT GONNA SHOOT ME IF IM EMPTY HA,,,,,,,,,,0,0
Person: WELL YOURE NOT ARE YOU GOING TO ELICIT TRY TO MAKE THEM SHOOT YOU ?,,,,,,,,,,0,0
Hostage Taker: OH YEAH THEYRE GONNA HAVE TO DO,,,,,,,,,,0,0
Person: OR ARE YOU GONNA SHOOT AT THEM ?,,,,,,,,,,0,0
Hostage Taker: WELL NO I DONT WANNA DO THAT IM GONNA POINT AT THEM YOU KNOW IM GONNA POINT IN THAT,,,,,,,,,,0,0
Person: SO YOURE ACTUALLY GONNA GO OUT AND AND POINT AT UH ANYBODY IN PARTICULAR ?,,,,,,,,,,0,0
Hostage Taker: JUST AT THE GROUP OF THEM THERE WOULD BE MORE THAN ONE SHOOTING,,,,,,,,,,0,0
Person: WHAT IF THEY DONT SHOOT ?,,,,,,,,,,0,0
Hostage Taker: WELL I THINK THEY WILL,,,,,,,,,,0,0
Person: BUT THERES ALWAYS THAT POSSIBILITY THAT THEY WONT WHAT ARE YOU GONNA DO,,,,,,,,,,0,0
Hostage Taker: THEN WELL BE STANDING ON THE BRIDGE WONT WE YEAH BECAUSE WELL IF THEY TRY TO MAKE AD,,,,,,,,,,0,0
Person: WHEN DID WHERE DID YOU (PAUSE) TAKE CONTROL OF THE BUS ?,,,,,,,,,,0,0
Hostage Taker: WE TOOK CONTROL OF IT RIGHT ON THIS SIDE OF <PLACE> AND WE CAME DOWN ONE TWO THREE A,,,,,,,,,,0,0
Person: JUST A MOMENT BACK OFF AND BEFORE YOU COME OUT NOW BE SURE AND NOW LETS LET THE HOST,,,,,,,,,,0,0
Person: WAIT A MINUTE WHATS GOING ON ?,,,,,,,,,,0,0
Hostage Taker: YOU SAID YOU WANTED TO TALK TO ME AND IM IM GONNA TALK TO YOU AND THEN THE HOSTAGES,,,,,,,,,,0,0
Person: NO NOPE NOPE I WONT TALK TO YOU UNLESS THE HOSTAGES ARE OFF NOW THATS ALL THERE IS T,,,1,,,,,,let the hostages go then I will talk to you,1,1
Hostage Taker: WHOSE WORD IS GOOD,,,,,,,,,,0,0
Person: THATS AS SIMPLE AS THAT MY WORDS GOOD TOO I TOLD YOU ID TALK TO YOU AFTER YOU LET TH,1,,,,,,,,self-consitency,1,0
Hostage Taker: YEAH THATS THE THE AGREEMENT THATS THE THE AGREEMENT,,,,,,,,,,0,0
Person: OKAY SO LET THEM COME ON,,,1,,,,,,let them go,1,1
Hostage Taker: WELL YOU GUYS STEP ON OFF AND THEYLL COME ON OUT,,,,,,,,,,0,0
Person: OKAY RIGHT OUT HERE,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: WELL THEY CAN LEAVE THE OTHER STUFF ON THERE,,,,,,,,,,0,0
Person: ALL RIGHT,,,,,,,,,,0,0
Hostage Taker: HEY <NAME> ?,,,,,,,,,,0,0
Person: YES,,,,,,,,,,0,0
Hostage Taker: I APPRECIATE YOUR HANDLING IT THIS WAY YOURE DOING A GOOD JOB I DONT KNOW WHY YOU DI,,,,,1,,,,appreciate,1,1
Person: REALLY APPRECIATE THAT,,,,,1,,,,appreciate,1,1
Hostage Taker: IT WAS ONE OF THOSE WRITTEN BALLOT THINGS TAKE CARE WELL THATS ALL RIGHT BAGS AND ST,,,,,,,,,,0,0
Person: IS THAT ALL OF THEM ?,,,,,,,,,,0,0
Hostage Taker: THATS IT,,,,,,,,,,0,0
Person: OKAY THATS IT CAN I LOOK AND SEE WHOS IN THERE ?,,,,,,,,,,0,0
Hostage Taker: THERES NOBODY IN HERE <NAME> THERES NOBODY ELSE,,,,,,,,,,0,0
Person: NOBODY ELSE IN THERE ?,,,,,,,,,,0,0
Hostage Taker: JUST ME AND <NAME> NOW YOU GUYS ARE GONNA FILM THE SHOOTING TOO,,,,,,,,,,0,0
Person: THIS HIGH IS GOD,,,,,,,,,,0,0
Hostage Taker: AMEN,,,,,,,,,,0,0
Person: NOTHIN MUCH LITTLE BROTHER,,,,,,,,,,0,0
Hostage Taker: YOURE LOOKIN GOOD,,,,,,,,,,0,0
Person: HOW YOU DOING ? WELL YOU ALL WANT TO GO THE HARD WAY DONT YOU,,,,,,,,,,0,0
Hostage Taker: ITS THE FATHERS WAY TC ITS PROPHESIZED,,,,,,,,,,0,0
Person: <NAME> OVER THERE SHES REALLY CRYING,,,,,,,,,,0,0
Hostage Taker: TELL HER WELL BE BACK IN THREE AND A HALF DAYS THIS MAN MADE A DEAL WITH US OUR BODI,,,,,,,,,,0,0
Person: YEA WE GOT THTHEM WEDDING PICTURES,,,,,,,,,,0,0
Hostage Taker: THEY LOOK GOOD ? I REALLY LIKE THAT PICTURE OF <NAME> ON THAT TRAILER WITH THE THAT,,,,,,,,,,0,0
Person: YEAH MAN REALLY IT TURNED OUT GOOD,,,,,,,,,,0,0
Hostage Taker: WELL THATS ABOUT ALL WE GOT TO SAY I GUESS WE BETTER GET ON WITH IT,,,,,,,,,,0,0
Person: ALL RIGHT BROTHER NOW YOU SURE YOU DONT WANNA QUIT ?,,,,,,,,,,0,0
Hostage Taker: CANT QUIT UNTIL YOU SEE THE,,,,,,,,,,0,0
Person: I AGREE WITH YOU ALL MAN,,,,,,,,,,0,0
Hostage Taker: HEY LISTEN THERE IS ONE THING WILL YOU GO WITH <NAME> TO THE THE EMBALMMENT CENTER ?,,,,,,,,,,0,0
Person: ILL BE THERE,,,,,,,,,,0,0
Hostage Taker: ALL RIGHT AND UH YOU SAY YOULL MAKE SURE THAT OUR BODIES GET BACK HERE <NAME>?,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: ALL RIGHT YOU MEAN THAT <NAME> ?,,,,,,,,,,0,0
Person: YEAH I DONT SAY IT UNLESS I MEAN IT,,,,,,,,,,0,0
Hostage Taker: ALL RIGHT,,,,,,,,,,0,0
Person: BROTHER TAKE CARE MAN,,,,,,,,,,0,0
Hostage Taker: ALL RIGHT,,,,,,,,,,0,0
Person: HELICOPTER HERE IN JUST A FEW MINUTES I WANTED TO LET YOU KNOW THAT WE ARE GONNA SEN,,,,,,,,,,0,0
Hostage Taker: YEAH WELL WE BETTER GO ON WITH IT BECAUSE I WANT YOU TO YOU KNOW TO GET THE SHOOTING,,,,,,,,,,0,0
Person: WELL WE YOU KNOW ARE NOT,,,,,,,,,,0,0
Hostage Taker: THEY CANT PUT THAT ON TELEVISION THEY PUT WAR PICTURES AND STUFF ON TELEVISION THAT,,,,,,,,,,0,0
Person: COME OFF THE BUS UNTIL WE BACK THERE,,,1,,,,,,come off the bus,1,1
Hostage Taker: WELL THEY CAN ZERO IN YOU KNOW YOU KNOW IT CANT BE THAT BAD A SHOT GIVE A MAN HIS LA,,,,,,,,,,0,0
Person: MAKE SURE I GET EVERYBODY OUT OF THE WAY THEN,,,,,,,,,,0,0
Hostage Taker: ALL RIGHT WELL WAIT UNTIL YOU GET OUT THERE,,,,,,,,,,0,0
Person: WELL YOU KNOW YOU MENTIONED ABOUT WANTING US TO GET SHOTS IN IF YOURE JUST GONNA SHO,,,,,,,,,,0,0
,,,,,,,,,,,
DONE,,,,,,,,,,,
