,PERSUASION TAGS,,,,,,,,Total Persuasive,307,177
0027 ON80: Hi.,,,,,,,,,,0,0
"0028 HT01: Hey, girl what are you doin?",,,,,,,,,,0,0
0029 ON80: I'm fine. How are you?,,,,,,,,,,0,0
"0030 HT01: Well, pretty good.",,,,,,,,,,0,0
0031 ON80: You doin ok.,,,,,,,,,,0,0
0032 HT01: Ya I'm smoking cigarettes and drinking coffee.,,,,,,,,,,0,0
"0033 ON80: Why don't you um come on out before it gets worse, <HT01>.",1,,3,,,2,,,other: ON80 is someone important but not necessarily an authority figure,1,1
"0034 HT01: Aw, come out before it gets worse.",,,,,,,,,,0,0
"0035 ON80: No come on and do it now, let's just get it over with. You know.",1,,2,,,,,,same as above,1,1
"0036 HT01: I ain't ready yet, <ON80>.",,,,,,,,,,0,0
0037 ON80: Why?,,,,,,,,,,0,0
"0038 HT01: Aw, I just ain't.",,,,,,,,,,0,0
0039 ON80: Well uh . . .,,,,,,,,,,0,0
0040 HT01: That talk don't [?] I've got you to take care of.,,,,,,,,,,0,0
"0041 ON80: Well, don't worry about me, you know.",,,,,,,,,,0,0
"0042 HT01: Uh huh. Well, I do. I like you pretty good girl.",,,,,,,,,,0,0
"0043 ON80: [Laughs] Ya, and I'm worried about you right now. Why don't you come on out before somebody gets hurt. We don't want anybody hurt today.",1,,2,,,,,,other: reason to come out; commitment: come outside,1,1
"0044 HT01: Momma, I'm ain't gonna hurt nobody.",,,,,,,,,,0,0
"0045 ON80: Well, I know that but it's just easier if you just come out now and you know just kind of +",1,,,,,,,,reason,1,0
0046 HT01: [Laughs],,,,,,,,,,0,0
"0047 ON80: '- thow it in the wind, you know. You're just making it worse on yourself.",1,,,,,,,,reason,1,0
0048 HT01: Uh hun I couldn't get it no worse on me little darling.,,,,,,,,,,0,0
"0049 ON80: Yes you could, if you just volunteer to come out <HT01>, it would be better.",1,,,,,,,,reason,1,0
0050 HT01: Mm hm.,,,,,,,,,,0,0
0051 ON80: Honest it will. ,1,,,,,,,,important person (trust),1,0
0052 HT01: Yah.,,,,,,,,,,0,0
0053 ON80: The more you fight it the worse trouble there is.,1,,,,,,,,reason,1,0
"0054 HT01: Well, I'll come out after awhile. I ain't [?] I ain't got all the coffee drank yet, baby.",,,,,,,,,,0,0
0055 ON80: Come on out and I'll help you.,1,,2,,,,,,other: important person; commitment: come out and I'll help you,1,1
"0056 HT01: [Laughs] Ya, uh huh.",,,,,,,,,,0,0
0057 ON80: I could use a cup it's cold out here.,,,,,,,,,,0,0
"0058 HT01: Mm huh. I'll bet. Yah, they'd let you have me drink a coffee just about like [laughs].",,,,,,,,,,0,0
"0059 ON80: Well, they aren't gonna hurt you if you just come on out.",1,,2,,,,,,same,1,1
"0060 HT01: Well, I'm gonna come out after awhile.",,,,,,,,,,0,0
"0061 ON80: Well, why do you wanna wait?",,,,,,,,,,0,0
0062 HT01: I don't wanna go I don't wanna get locked up. I hate them handcuffs.,,,,,,,,,,0,0
"0063 ON80: Well, they aren't very pretty, but you know.",,,,,,,,,,0,0
0064 HT01: They don't feel very good either.,,,,,,,,,,0,0
"0065 ON80: Well, you can get a good lawyer.",1,,,,,,,,reason,1,0
"0066 HT01: Yah, with what?  [?]",,,,,,,,,,0,0
0067 ON80: [?] look one up.,,,,,,,,,,0,0
0068 HT01: With what?,,,,,,,,,,0,0
"0069 ON80: Well, don't worry about it, you know.",,,,,,,,,,0,0
0070 HT01: I need a good lawyer. ,,,,,,,,,,0,0
0071 ON80: Hmm.,,,,,,,,,,0,0
"0072 HT01: A whole, a whole army of good lawyers couldn't help me. [Laughs]",,,,,,,,,,0,0
"0073 ON80: Well, if you the[?]",,,,,,,,,,0,0
0074 HT01: When you get caught dead in the act.,,,,,,,,,,0,0
0075 ON80: Well yah that's kind of rough but if you give up easily it's gonna go a lot easier on you.,1,,2,,,,,,same as above,1,1
0076 HT01: Mmm huh.,,,,,,,,,,0,0
0077 ON80: If you ju--if you just don't make them wait and you wait and you know makin people worry.,1,,2,,,,,,same as above,1,1
"0078 HT01: Well just, just tell them that there ain't nobody gonna bother <HOSTAGE>.",,,,,,,,,,0,0
0079 ON80: Ok.,,,,,,,,,,0,0
"0080 HT01: I mean, she's alright. I ain't gonna hurt her.",,,,,,,,,,0,0
0081 ON80: Well[?],,,,,,,,,,0,0
0082 HT01: Ain't nobody gonna get hurt unless they storm this son of a gun and then ...[?],,,1,,,,,,if they storm the place I'll kill her,1,1
"0083 ON80: Yeh, well they're not gonna do that.[?]",,,,,,,,,,0,0
0084 HT01: <HT02>is sittin over there playing with the balloons. ,,,,,,,,,,0,0
0085 ON80: [Laugh],,,,,,,,,,0,0
0086 HT01: [Laugh] You nut. She's blowing balloons up and makin 'em whistle like she had good sense.,,,,,,,,,,0,0
0087 ON80: Like she had good sense. ,,,,,,,,,,0,0
0088 HT01: Hey.,,,,,,,,,,0,0
0089 ON80: Hm.,,,,,,,,,,0,0
"0090 HT01: Just, just tell them I ain't gonna let anybody get hurt, unless they rush this bank.",,,1,,,,,,if they storm the place I will kill her,1,1
"0091 ON80: Ok. Well, they they're not going to. But if you just come on out [?]",,,,,,,,,,0,0
"0092 HT01: Well, I'll come on out when I get ready, baby.",,,,,,,,,,0,0
"0093 ON80: Well, I know <HT01> but don't be so stuburn this one time. Hmm. Do it for me.",1,,,,,,,,important person,1,0
0094 HT01: You talk to [Muffeled] <HT02> said she want talk to you. ,,,,,,,,,,0,0
0095 ON80: Ok. Put her on.,,,,,,,,,,0,0
0096 HT01: Ok.,,,,,,,,,,0,0
"0097 HT02: Hey, baby.",,,,,,,,,,0,0
0098 ON80: Hi.,,,,,,,,,,0,0
0099 HT02: What's go'n on.,,,,,,,,,,0,0
0100 ON80: Nothin. I'm just sittin here lookin out the window.,,,,,,,,,,0,0
0101 HT02: [Laughs] Are you over at the bar? ,,,,,,,,,,0,0
0102 ON80: Uh Uh.,,,,,,,,,,0,0
0103 HT02: Where you at?,,,,,,,,,,0,0
0104 ON80: I'm across the street. [?],,,,,,,,,,0,0
0105 HT02: Across the street.,,,,,,,,,,0,0
"0106 HT02: What those, those dupes tell you full of shit that everythings gonna be alright.",,,,,,,,,,0,0
"0107 ON80: Oh, <HT01> said everythings gonna be cool. He said he's gonna come out and [?]",,,,,,,,,,0,0
0108 HT02: Yeah.,,,,,,,,,,0,0
"0109 ON80: No, they didn't tell me know lies, and everythings gonna be alright, you know. You'll make it a whole lot easier on yourself if just you know throw things down and walk out.",1,,2,,,,,,other: important person; commitment: give up,1,1
"0110 HT02: Oh, honey. Couple years, that ain't gonna do me no good.",,,,,,,,,,0,0
"0111 ON80: Well a couple years isn't gonna be near as bad as you know, spending a a lot of time in there.",1,,,,,,,,reason,1,0
"0112 HT02: Oh honey, I'd much rather do it to it right now. And get it over with instead of any time at all.",,,,,,,,,,0,0
"0113 ON80: Hey, don't do that you got plenty of life ahead of you and you can [?] [?]",1,,,,,,,,reason,1,0
0114 HT02: [Laughs] Oh shitno man you don't straighten this out like that. Once you got [?],,,,,,,,,,0,0
0115 ON80: Sure you do.,,,,,,,,,,0,0
0116 HT02: '- a record you always got a record.,,,,,,,,,,0,0
0117 ON80: Well yah '- [?],,,,,,,,,,0,0
0118 HT02: Yeahbut most people have records that have made a good deal out of their lives.,,,,,,,,,,0,0
"0119 HT02: Oh yeah. [Laughs] <ON80>, you're a sweet baby, honey '- [?]",,,,,,,,,,0,0
0120 ON80: Come on. '- you are.,,,,,,,,,,0,0
"0121 ON80: You want to come out, Ok.",1,,,,,,,,important person,1,0
0122 HT02: No. Uh uh. Well not for a while anyway. When <HT01> decides to come out I'll come out with him. Maybe. [Laughs],,,,,,,,,,0,0
0123 ON80: Don't be ah you know hurtin yourself or anything. It's not gonna do any good.,1,,,,,,,,reason,1,0
"0124 HT02: Oh I know that. I know that, but walkin out right now can't do me know good either.",,,,,,,,,,0,0
0125 ON80: I't do you a lot more good than sittin in there and waitin and waitin it just makes your chances that much worse.,1,,,,,,,,reason,1,0
"0126 HT02: Honey, I been tah--shot at a cop, ya know. They ain't, they ain't '-[?] ",,,,,,,,,,0,0
"0127 ON80: But you throw down the gun, you didn't take a couple a shots--it hasn't-it musta show something.'- yeah [Laughs] that they had a gun in the back of my head. [Laughs] that's why I turned down. You know [?]",,,,,,,,,,0,0
0128 ON80: Mm hm.,,,,,,,,,,0,0
"0129 HT02: Listen, aw you know the trip with the bar to take all of '-[?] [?]",,,,,,,,,,0,0
"0130 ON80: Hmm. Right. You know there's  nothing left. I mean, you know just what was in the till and everything.",,,,,,,,,,0,0
"0131 HT02: Yeah, how much is that?",,,,,,,,,,0,0
"0132 ON80: Well, I don't know about a hundred dollars left I guess.",,,,,,,,,,0,0
"0133 HT02: Well, we'll probably, you know.",,,,,,,,,,0,0
"0134 ON80: Yeah, I don't know what [?]",,,,,,,,,,0,0
0135 HT02: Give you some money if she's coming back Sunday. ,,,,,,,,,,0,0
0136 ON80: Oh is she.,,,,,,,,,,0,0
0137 HT02: Yeah. So if you can hang tight till Sunday she'll take care of ya.,,,,,,,,,,0,0
0138 ON80: Yeah.,,,,,,,,,,0,0
0139 HT02: I'm sure she will. She's a good lady. ,,,,,,,,,,0,0
0140 ON80: Yeah.,,,,,,,,,,0,0
"0141 HT02: You know, so don't worry about that. Is everybody freaked out?",,,,,,,,,,0,0
"0142 ON80: Well, not really freaked out, you know they just it was kind of a surprise you know, you guys really came across town '- [?]",,,,,,,,,,0,0
0143 HT02: [Laughs] It was meant to be a surprise. ,,,,,,,,,,0,0
0144 ON80: '- yeah.,,,,,,,,,,0,0
0145 HT02: I mean honey if we were--if we thought we was gonna get caught we wouldn't of done it.,,,,,,,,,,0,0
0146 ON80: Right.,,,,,,,,,,0,0
0147 HT02: You know. I mean we didn't think we was gonna get caught before we went ahead.,,,,,,,,,,0,0
"0148 ON80: Yeah. Nobody you know, nobody would do it if they thought they were gonna get caught.",,,,,,,,,,0,0
"0149 HT02: Right. So now that we're in it, and we knew the possibility you know. We knew that it was gonna be a possibility gettin caught, so.",,,,,,,,,,0,0
"0150 ON80: What, I mean, why why was the reasoning of it you know.",,,,,,,,,,0,0
0151 HT02: Why did we do it?,,,,,,,,,,0,0
0152 ON80: Yeah.,,,,,,,,,,0,0
"0153 HT02: Honey, because we didn't have any money and we had to leave town.",,,,,,,,,,0,0
0154 ON80: Yeah.,,,,,,,,,,0,0
"0155 HT02: I told you, you know the other day that we was takin care of it. We was planin this.",,,,,,,,,,0,0
0156 ON80: Mmm.,,,,,,,,,,0,0
0157 HT02: Is what I was referring to.,,,,,,,,,,0,0
0158 ON80: You had a rotten plan.,,,,,,,,,,0,0
"0159 HT02: Yeah. [Laughs] Shit, if we'd a been here 15 minutes earlier we'da pulled it off. You know. [?]",,,,,,,,,,0,0
0160 ON80: Yeah.,,,,,,,,,,0,0
0161 HT02: Did they tell you how they got us?,,,,,,,,,,0,0
0162 ON80: No.,,,,,,,,,,0,0
0163 HT02: They haven't told me either yet.,,,,,,,,,,0,0
0164 ON80: Mmm. I never did find out.,,,,,,,,,,0,0
0165 HT02: I got a pretty good idea.,,,,,,,,,,0,0
"0166 ON80: Well, I don't know. Is <HOSTAGE> holdin up Ok, is she alright?",,,,,,,,,,0,0
"0167 HT02: Yeah, she's fine. She's over here sittin on pillows wish she would have wore pants, cause we got her sittin on the floor.[?] [?]",,,,,,,,,,0,0
0168 ON80: Oh Mmm.,,,,,,,,,,0,0
0169 HT02: For her own protection you know.,,,,,,,,,,0,0
0170 ON80: Yeah.,,,,,,,,,,0,0
"0171 HT02: So, yeah she's fine. She's drinkin coffee and smokin cigarettes whenever she feels like it, yeah. <HT01> ain't gonna hurt her baby.",,,,,,,,,,0,0
"0172 ON80: Oh I know that. I just don't want you guys hurtin any of yourselves, you know.",1,,,,,,,,reason,1,0
"0173 HT02: Oh, [laughs] don't worry about that.",,,,,,,,,,0,0
0174 ON80: If you just come on out now it sure gonna make it a lot easier and I'll do everything I can to help you both. _,1,,2,,,,,,"other: reason, important person; commitment: come outside",1,1
"0175 HT02: Oh honey, there ain't nothing you can do.",,,,,,,,,,0,0
"0176 ON80: Well, you never can tell. [?]",,,,,,,,,,0,0
"0177 HT02: What's done it done, you know.",,,,,,,,,,0,0
"0178 ON80: Well, you'll have to you know pay for it, but maybe it won't be near as bad if--if-if you just come out and get it over with you know.",1,,,,,,,,reason,1,0
0179 HT02: Yeah. I can dig that.,,,,,,,,,,0,0
"0180 ON80: Yeah. And you know like holding a hostage like that, the longer you hold her you know it's just makin it that much worse.",1,,,,,,,,reason,1,0
0181 HT02: Uh huh. You want to talk to <HT01> here? ,,,,,,,,,,0,0
0182 ON80: Yeah.,,,,,,,,,,0,0
0183 HT01: Uh huh. ,,,,,,,,,,0,0
0184 ON80: Hi. ,,,,,,,,,,0,0
0185 HT01: Hi. ,,,,,,,,,,0,0
0186 ON80: You ready?,1,,2,,,,,,other: important person; commitment: give up,1,1
0187 HT01: Ready for what?,,,,,,,,,,0,0
0188 ON80: You ready to come out?,1,,2,,,,,,other: important person; commitment: give up,1,1
0189 HT01: Mm mm.,,,,,,,,,,0,0
0190 ON80: You comin?,1,,2,,,,,,other: important person; commitment: give up,1,1
"0191 HT01: [Laughs] I ain't go'n out til I get ready, hun.",,,,,,,,,,0,0
0192 ON80: When you gonna be ready?,,,,,,,,,,0,0
0193 HT01: I don't know.,,,,,,,,,,0,0
0194 ON80: You don't know. [?] gonna be going.[?] ,,,,,,,,,,0,0
"0195 HT01: Maybe in ten--I don't know maybe in ten minutes, maybe at midnight I don't know.",,,,,,,,,,0,0
"0196 ON80: Aw, come on <HT01>. You're just makin--you're just hurtin yourself  you know.",1,,,,,,,,reason,1,0
"0197 HT01: I know the longer the longer we stay in here the more, the more the longer we got to live you know and the more them uh reporters  will be up here to to see me if they blow me away without a without a good reason and a you know . . . [?]",,,,,,,,,,0,0
"0198 ON80: <HT01> their not gonna do that, they aren't. They really won't. Their not here to blow you away. You done something wrong all they [?]",1,,,,,,,,trust,1,0
0199 HT01: [Laughs] Yeah really. Messed it up too didn't I?,,,,,,,,,,0,0
0200 ON80: [Coughs]  Yeah you messed it up. ,,,,,,,,,,0,0
0201 HT01: Blowed it.,,,,,,,,,,0,0
"0202 ON80: Blew it. You know, the longer you hold that hostage the more trouble you're gettin into why don't you just come on out. ",1,,2,,,,,,other: reason; commitment: come outside,1,1
0203 HT01: I will when I get ready babe. Nice cold. ,,,,,,,,,,0,0
0204 ON80: Hmm.,,,,,,,,,,0,0
0205 HT01: Nice cold.,,,,,,,,,,0,0
"0206 ON80: It's gettin worse. Standin out here in the cold, why don't you come out so I can go inside and I won't catch a cold. ",1,,2,,,,,,other: help important person out; commitment: come outside,1,1
0207 HT01: [Sighs] Go have a cup of coffee.,,,,,,,,,,0,0
0208 ON80: I did. It didn't help. [Laughs] ,,,,,,,,,,0,0
0209 HT01: [Laughs],,,,,,,,,,0,0
0210 ON80: Bring me a cup of your coffee.,,,,,,,,,,0,0
0211 HT01: Uh uh. [Laughs] ,,,,,,,,,,0,0
0212 ON80: [Coughs],,,,,,,,,,0,0
0213 HT01: Mmm well.,,,,,,,,,,0,0
0214 ON80: I told <HT02> I'll do everything I can for both of you. If you just . . .[?],1,,2,,,,,,other: important person; commitment: come outside and I'll help you,1,1
0215 HT01: Aw hun there ain't nothin you can do. There ain't nothin nobody can do [?],,,,,,,,,,0,0
"0216 ON80: Listen, every little bit helps you know.",,,,,,,,,,0,0
0217 HT01: It's just one of them things you know you played the game you got to pay the fiddler every once in a while.,,,,,,,,,,0,0
0218 ON80: Yeah but that fiddler isn't gonna cost so much if you walk out easy.,1,,,,,,,,reason,1,0
0219 HT01: Humph. Humph. Dead meat.,,,,,,,,,,0,0
"0220 ON80: [?] come one <HT01>, you're just making it worst on yourself. [?] [?]",1,,,,,,,,reason,1,0
0221 HT01: I've been been down I've been been down this road before babe.,,,,,,,,,,0,0
0222 ON80: What road?,,,,,,,,,,0,0
0223 HT01: This one right here.,,,,,,,,,,0,0
0224 ON80: You robbed a bank before?,,,,,,,,,,0,0
0225 HT01: [Laughs],,,,,,,,,,0,0
"0226 ON80: [Laughs] Well, you didn't get caught. [Laughs]",,,,,,,,,,0,0
"0227 HT01: No, but I did this time.",,,,,,,,,,0,0
"0228 ON80: Yeah, you did this time.",,,,,,,,,,0,0
"0229 HT01: Why have they got, hmm. Bad situation. [?]",,,,,,,,,,0,0
"0230 ON80: Yeah <HT01> but listen, come on out and I'll help you, honest to God I will.",1,,2,,,,,,other: important person; commitment: come outside,1,1
"0231 HT01: Aw, baby there ain't nothin you can do to help [?]",,,,,,,,,,0,0
0232 ON80: <HT01> there is.,,,,,,,,,,0,0
"0233 HT01: Grr. I'll come out when I get ready just don't sweat it, ok.",,,,,,,,,,0,0
"0234 ON80: Ok, I'm just worried about ya.",,,,,,,,,,0,0
"0235 HT01: Oh don't worry, I'll be alright.",,,,,,,,,,0,0
"0236 ON80: Ok, there's a man here that wants to talk to you.",,,,,,,,,,0,0
0237 PN60: Hey <HT01>.,,,,,,,,,,0,0
0238 HT01: Yeah.,,,,,,,,,,0,0
"0239 PN60: Hey listen, you know the [?] will get you lawyers. You don't even have to worry about springing for that. We'll get you [?]",1,,,,,,,,reason,1,0
"0240 HT01: Yeah, I know all about them court appointed lawyers, that last one I had sold me down the river for ten years. [?] [?]",,,,,,,,,,0,0
"0241 PN60: Now <HT01> wait. Now let me tell you, these they had a public defender's office in Phoenix and a [?]",,,,,,,,,,0,0
0242 HT01: Yeah but I ain't go'n to '- [?],,,,,,,,,,0,0
0243 PN60: [Muffled],,,,,,,,,,0,0
0244 HT01: '- I ain't go'n to [?] I'm go'n to Prescott.,,,,,,,,,,0,0
"0245 PN60: No you go, well if you get charged federally you go to Phoenix. Because the court's in Phoenix if you got charged federally.",,,,,,,,,,0,0
"0246 HT01: Yeah, if.",,,,,,,,,,0,0
0247 PN60: Yeah.,,,,,,,,,,0,0
0248 HT01: If I [?],,,,,,,,,,0,0
0249 PN60: What do you want? What kind of guarantees do you want? I mean I'd like to get this thing over with. They got to get me back to Preston.,,,,,,,,,,0,0
"0250 HT01: If I get anything, I want--it's got to be federal.",,,,,,,,,,0,0
0251 PN60: You want to be charged federally.,,,,,,,,,,0,0
0252 HT01: Your god damn right.,,,,,,,,,,0,0
0253 PN60: Alright.,,,,,,,,,,0,0
0254 HT01: We'll get a United States attorney to charge you federally.,,,,,,,,,,0,0
0255 PN60: I'll tell you what will happen. I'll come out [?],,,,,,,,,,0,0
0256 HT01: You have him call me.,,,,,,,,,,0,0
0257 PN60: Have him call you? ,,,,,,,,,,0,0
0258 HT01: Yeah.,,,,,,,,,,0,0
0259 PN60: I know--I just spoke to the him. I work for him.,,,,,,,,,,0,0
"0260 HT01: Well, you have him call me and guarantee it.",,,1,,,,,,you have the attourney call me and guarantee it and I'll come out,1,1
0261 PN60: Well. I'll guarantee it. How's that. ,,,,,,,,,,0,0
0262 HT01: I want . . . [?],,,,,,,,,,0,0
"0263 PN60: I haven't lied to you yet, have I. I said let the two officers go and let that girl go. And you know I could've kept them.",1,,,,,,,,trust,1,0
0264 HT01: I know that.,,,,,,,,,,0,0
0265 PN60: Alright so haven't lied to you [?],1,,,,,,,,trust,1,0
0266 HT01: I--you have him call me [?],,,1,,,,,,arrange the deal,1,1
"0267 PN60: I haven't lied to you at any point throughout this [?]. You know what time it is, it's 12:30.",1,,,,,,,,trust,1,0
"0268 HT01: Yeah, I know it.",,,,,,,,,,0,0
0269 PN60: And it's on a Friday.,,,,,,,,,,0,0
0270 HT01: I know it.,,,,,,,,,,0,0
"0271 PN60: Ah, we-my boss it standing right here and ah . . . [?]",,,,,,,1,,my boss is standing here so I can’t lie to you,1,1
0272 HT01: Have him call me at a <NUM-1>.,,,1,,,,,,arrange the deal,1,1
"0273 PN60: You listen I'll tell you, you don't have to worry about it because when you give up I'll arrest you and that's a federal charge right there. So you're charged federally by the fact that I'll arrest you. And then what'll happen is ah, the U.S. Attorney will prosecute you, that's no problem. If that's what you want.",1,,,,,,,,reason,1,0
"0274 HT01: Well, you have him call me and I'll [?]",,,1,,,,,,arrange the deal,1,1
0275 PN60: Have him call you? ,,,,,,,,,,0,0
0276 HT01: Yeah.,,,,,,,,,,0,0
0277 PN60: God.,,,,,,,,,,0,0
0278 HT01: <NUM-1> we'll leave this line open. ,,,,,,,,,,0,0
0279 PN60: <NUM-1>.,,,,,,,,,,0,0
0280 HT01: Uh huh. Ok?,,,,,,,,,,0,0
"0281 PN60: Well, hell I don't know whether I can arrange that but he's down there in Phoenix, um just a minute. Hey listen I'm tellin you you don't have to worry this, you don't have to worry about this. You you can--we'll charge you federally I guarantee it. We'll  charge you for attempted bank robbery. Robb'n the bank. You don't know how hard it is to find those guys down there. I'm not given you a line of bullshit or anything else, I'm tell'n you straight. That you . . . [?]",1,,,,,,,,trust,1,0
"0282 HT01: What are we gonna do, we gonna go from here to Phoenix? Or what?",,,,,,,,,,0,0
"0283 PN60: Um, ya you could go from here to Phoenix we got a bunch of cars  right here if you want. Come out, give up, we got a bunch of FBI agents here that came up from Phoenix and out of Prescott. And ah if you want to go to Phoenix, they'll take you to Phoenix. And the way we can do this is ah you could open that door in that bank, and throw that gun out. And then ah if you want me to walk over there I will, and if you don't wanna all you have to do is put your hands you know up and no one will shoot you, there'll be no problem. The federal government will get you an attorney, you know, you don't have to . . . [?]",1,,3,,,,2,,other: reasons; commitment: give up; authority: the government will give you an attorney,1,1
0284 HT01: What about all them turkeys standing out there them civilians with all them shotguns and shit?,,,,,,,,,,0,0
0285 PN60: We'll clean them all out. You want 'em cleaned out right now?,,,,,,,,,,0,0
0286 HT01: Well I'm not gonna come out right now. I'm gonna set here . . . [?],,,,,,,,,,0,0
0287 PN60: You the sooner you get this thing over with the better it's gonna to be for you.,1,,,,,,,,reason,1,0
0288 HT01: Well I know that but I'm not ready yet. [Laughs],,,,,,,,,,0,0
0289 PN60: Well you're never gonna be ready. ,,,,,,,,,,0,0
0290 HT01: Oh yeah.,,,,,,,,,,0,0
0291 PN60: Oh no you're not.,,,,,,,,,,0,0
0292 HT01: I'll get myself worked up to it in a little bit.,,,,,,,,,,0,0
0293 PN60: Well you been tell'n me that for about three or four hours now. ,,,,1,,,,,you've already promised that,1,1
0294 HT01: Well.,,,,,,,,,,0,0
"0295 PN60: And ah, a mean I know it's a tough thing to do.",1,,,,,,,,reason,1,0
0296 HT01: Yeah.,,,,,,,,,,0,0
"0297 PN60: But tah,",,,,,,,,,,0,0
"0298 HT01: You know I really don't even want to come out, you know '-[?]",,,,,,,,,,0,0
"0299 PN60: Yeah, well I know that [?]'- but I'm gonna have to.",,,,,,,,,,0,0
0300 PN60: If I was you I wouldn't want to come out either.,,,,,1,,,,I think the same way,1,1
0301 HT01: Humph. Just give me a little time and we'll get out of here.,,,,,,,,,,0,0
"0302 PN60: Well, I think we ought to do it now. You throw your gun out, there's no one's gonna rush you. I'll walk over there if you want.",,,1,,,,,,give up,1,1
"0303 HT01: Ah, well, we'll get it take care of it in a little bit.",,,,,,,,,,0,0
0304 PN60: Well . . . [?],,,,,,,,,,0,0
0305 HT01: Me and <HT02> ain't got all our shit straight yet.,,,,,,,,,,0,0
"0306 PN60: Why, what are you talk'n about?",,,,,,,,,,0,0
"0307 HT01: Ah, we're just talk'n. She still, she want me to blow her up.",,,,,,,,,,0,0
"0308 PN60: Well, you're not gonna do that, you got more sense than that don't ya.",,,,,1,,,,compliment: more sense than that,1,1
0309 HT01: I don't know.,,,,,,,,,,0,0
0310 PN60: Hell ya you got more sense than that. You don't want to shoot her. What do you want to shoot her for?,,,,,1,,,,compliment: more sense than that,1,1
0311 HT01: Cause she wants me to.,,,,,,,,,,0,0
0312 PN60: She's a 22 year old girl.,,,,,,,,,,0,0
0313 HT01: Yeah but don't want to go to the joint for the lesbians.,,,,,,,,,,0,0
"0314 PN60: Well, I doubt very much . . . [?]",,,,,,,,,,0,0
0315 HT01: I don't baby I've been there. She has too. ,,,,,,,,,,0,0
0316 PN60: Yeah.,,,,,,,,,,0,0
"0317 HT01: And I mean, you know.",,,,,,,,,,0,0
"0318 PN60: Well, federal prisons, you know we got . . .[?]",,,,,,,,,,0,0
"0319 HT01: They still got, they still got fags in there.",,,,,,,,,,0,0
"0320 PN60: Well, yeah yeah they got their problems and I'm not gonna say they don't. But tah, but ya know ya oughta get yourself all psyched  up here and ah throw that gun out and come on out and we'll get ah, we'll get everybody out of the way. And we'll get everybody off the street there.",,,1,,,,,,give up,1,1
0321 HT01: Let me get it all straight here pretty quick.,,,,,,,,,,0,0
"0322 PN60: Well, that's what you keep tell'n me but you only got [?]",,,,1,,,,,you keep telling me that,1,1
"0323 HT01: Well, god dang you don't give me no time now '- [?]",,,,,,,,,,0,0
0324 PN60: Well hell.,,,,,,,,,,0,0
0325 HT01: '- everytime I everytime I try to talk the damn telephones ringing off the hook.,,,,,,,,,,0,0
0326 PN60: What the other phone is?,,,,,,,,,,0,0
"0327 HT01: Yeah, that one is.",,,,,,,,,,0,0
0328 PN60: Well that ain't me fault. I can't control who's calling you up over there.,,,,,,,,,,0,0
0329 HT01: Well I'll get everything lined up well I'll give you a hollar.,,,,,,,,,,0,0
"0330 PN60: Yeah, well how long do you want me to wait this time?",,,,,,,,,,0,0
"0331 HT01: I don't know. I'll tell you what, I'll come out before dark, ok.'-",,,,,,,,,,0,0
0332 PN60: Come out before dark.,,,1,,,,,,come out before dark,1,1
0333 HT01: Yeah.,,,,,,,,,,0,0
"0334 PN60: Oh, so th--that gives us the rest of the afternoon huh?",,,,,,,,,,0,0
0335 HT01: Yeah.,,,,,,,,,,0,0
